"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"44","Gloom","Oddish","FALSE",,"132",,,,"0/12/14",,,,"39.5",,,,"1498",,,,"Acid, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"44","Gloom (Shadow)","Oddish","TRUE",,"140",,,,"0/12/14",,,,"39.5",,,,"1498",,,,"Acid, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"57","Primeape","Mankey","FALSE",,"20",,,,"1/15/14",,,,"24.5",,,,"1498",,,,"Karate Chop*, Rage Fist*, Ice Punch",,,"56;57;979","57;979"
"57","Primeape (Shadow)","Mankey","TRUE",,"19",,,,"1/15/14",,,,"24.5",,,,"1498",,,,"Karate Chop*, Rage Fist*, Ice Punch",,,"56;57;979","57;979"
"61","Poliwhirl","Poliwag","FALSE",,"102",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald*, Mud Bomb",,,"60;61;62","61;62"
"61","Poliwhirl (Shadow)","Poliwag","TRUE",,"111",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald*, Mud Bomb",,,"60;61;62","61;62"
"64","Kadabra","Abra","FALSE",,"170",,,,"2/15/14",,,,"27",,,,"1500",,,,"Confusion, Shadow Ball, Dazzling Gleam",,,"63;64;65","64;65"
"64","Kadabra (Shadow)","Abra","TRUE",,"161",,,,"2/15/14",,,,"27",,,,"1500",,,,"Psycho Cut, Shadow Ball, Dazzling Gleam",,,"63;64;65","64;65"
"67","Machoke","Machop","FALSE",,"53",,,,"0/15/14",,,,"28",,,,"1499",,,,"Karate Chop, Cross Chop*, Return<sup>†</sup>",,,"66;67;68","67;68"
"67","Machoke (Shadow)","Machop","TRUE",,"18",,,,"0/15/14",,,,"28",,,,"1499",,,,"Karate Chop, Cross Chop*, Dynamic Punch",,,"66;67;68","67;68"
"70","Weepinbell","Bellsprout","FALSE",,"120",,,,"1/15/15",,,,"40.5",,,,"1500",,,,"Acid, Power Whip, Seed Bomb",,,"69;70;71","70;71"
"70","Weepinbell (Shadow)","Bellsprout","TRUE",,"167",,,,"1/15/15",,,,"40.5",,,,"1500",,,,"Acid, Power Whip, Sludge Bomb",,,"69;70;71","70;71"
"75","Graveler","Geodude","FALSE",,"133",,,,"0/14/15",,,,"30.5",,,,"1499",,,,"Mud Slap, Rock Slide*, Dig",,,"74;75;76","75;76"
"75","Graveler (Alolan)","Geodude","FALSE",,"47",,,,"0/14/15",,,,"30.5",,,,"1499",,,,"Volt Switch, Stone Edge, Rock Blast",,,"74;75;76","75;76"
"75","Graveler (Alolan) (Shadow)","Geodude","TRUE",,"56",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Volt Switch, Stone Edge, Rock Blast",,,"74;75;76","75;76"
"75","Graveler (Shadow)","Geodude","TRUE",,"118",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Mud Slap, Rock Slide*, Dig",,,"74;75;76","75;76"
"82","Magneton","Magnemite","FALSE",,"42",,,,"0/15/15",,,,"22.5",,,,"1499",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","82;462"
"82","Magneton (Shadow)","Magnemite","TRUE",,"48",,,,"0/15/15",,,,"22.5",,,,"1499",,,,"Thunder Shock, Discharge, Magnet Bomb",,,"81;82;462","82;462"
"93","Haunter","Gastly","FALSE",,"64",,,,"1/15/14",,,,"28.5",,,,"1498",,,,"Shadow Claw, Shadow Punch, Ice Punch",,,"92;93;94","93;94"
"93","Haunter (Shadow)","Gastly","TRUE",,"73",,,,"1/15/14",,,,"28.5",,,,"1498",,,,"Shadow Claw, Ice Punch, Shadow Ball",,,"92;93;94","93;94"
"112","Rhydon","Rhyhorn","FALSE",,"137",,,,"2/15/14",,,,"17.5",,,,"1499",,,,"Mud Slap, Stone Edge, Surf",,,"111;112;464","112;464"
"112","Rhydon (Shadow)","Rhyhorn","TRUE",,"126",,,,"2/15/14",,,,"17.5",,,,"1499",,,,"Mud Slap, Stone Edge, Surf",,,"111;112;464","112;464"
"113","Chansey","Chansey","FALSE",,"40",,,,"15/15/15",,,,"50",,,,"1418",,,,"Zen Headbutt, Dazzling Gleam, Hyper Beam",,,"113;242;440","113;242;440"
"117","Seadra","Horsea","FALSE",,"128",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Hydro Pump, Dragon Pulse",,,"116;117;230","117;230"
"117","Seadra (Shadow)","Horsea","TRUE",,"143",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Dragon Pulse, Hydro Pump",,,"116;117;230","117;230"
"122","Mr. Mime (Galarian)","Mr-mime","FALSE",,"131",,,,"1/15/13",,,,"27.5",,,,"1500",,,,"Confusion, Ice Punch, Triple Axel",,,"122;439;866","122;439;866"
"125","Electabuzz","Electabuzz","FALSE",,"79",,,,"0/14/11",,,,"24.5",,,,"1498",,,,"Thunder Shock, Thunder Punch, Return<sup>†</sup>",,,"125;239;466","125;239;466"
"125","Electabuzz (Shadow)","Electabuzz","TRUE",,"84",,,,"0/14/11",,,,"24.5",,,,"1500",,,,"Thunder Shock, Thunder Punch, Thunderbolt",,,"125;239;466","125;239;466"
"126","Magmar","Magmar","FALSE",,"72",,,,"0/15/15",,,,"23.5",,,,"1497",,,,"Karate Chop, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"126","Magmar (Shadow)","Magmar","TRUE",,"50",,,,"0/15/15",,,,"23.5",,,,"1497",,,,"Karate Chop, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"148","Dragonair","Dratini","FALSE",,"25",,,,"1/15/15",,,,"34",,,,"1499",,,,"Dragon Breath, Aqua Tail, Dragon Pulse",,,"147;148;149","148;149"
"148","Dragonair (Shadow)","Dratini","TRUE",,"17",,,,"1/15/15",,,,"34",,,,"1499",,,,"Dragon Breath, Wrap, Aqua Tail",,,"147;148;149","148;149"
"153","Bayleef","Chikorita","FALSE",,"97",,,,"3/15/14",,,,"50",,,,"1499",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"153","Bayleef (Shadow)","Chikorita","TRUE",,"116",,,,"3/15/14",,,,"50",,,,"1499",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"156","Quilava","Cyndaquil","FALSE",,"103",,,,"0/13/15",,,,"40",,,,"1500",,,,"Ember, Flame Charge, Dig",,,"155;156;157","156;157"
"156","Quilava (Shadow)","Cyndaquil","TRUE",,"104",,,,"0/13/15",,,,"40",,,,"1500",,,,"Ember, Flame Charge, Dig",,,"155;156;157","156;157"
"159","Croconaw","Totodile","FALSE",,"91",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"159","Croconaw (Shadow)","Totodile","TRUE",,"108",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"176","Togetic","Togepi","FALSE",,"35",,,,"0/14/14",,,,"38.5",,,,"1498",,,,"Fairy Wind, Psyshock, Heat Wave",,,"175;176;468","176;468"
"180","Flaaffy","Mareep","FALSE",,"154",,,,"0/15/14",,,,"47",,,,"1499",,,,"Charge Beam, Discharge, Trailblaze",,,"179;180;181","180;181"
"180","Flaaffy (Shadow)","Mareep","TRUE",,"155",,,,"0/15/14",,,,"47",,,,"1499",,,,"Charge Beam, Discharge, Trailblaze",,,"179;180;181","180;181"
"217","Ursaring","Teddiursa","FALSE",,"27",,,,"0/14/15",,,,"19",,,,"1500",,,,"Shadow Claw, Swift, Close Combat",,,"216;217;901","217;901"
"217","Ursaring (Shadow)","Teddiursa","TRUE",,"32",,,,"0/14/15",,,,"19",,,,"1500",,,,"Shadow Claw, Swift, Close Combat",,,"216;217;901","217;901"
"221","Piloswine","Swinub","FALSE",,"41",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Powder Snow, Icicle Spear, Stone Edge",,,"220;221;473","221;473"
"221","Piloswine (Shadow)","Swinub","TRUE",,"51",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Powder Snow, Icicle Spear, Stone Edge",,,"220;221;473","221;473"
"233","Porygon2","Porygon","FALSE",,"115",,,,"0/12/15",,,,"21",,,,"1498",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"233","Porygon2 (Shadow)","Porygon","TRUE",,"146",,,,"0/12/15",,,,"21",,,,"1498",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"247","Pupitar","Larvitar","FALSE",,"168",,,,"0/14/14",,,,"35.5",,,,"1498",,,,"Bite, Ancient Power, Dig",,,"246;247;248","247;248"
"247","Pupitar (Shadow)","Larvitar","TRUE",,"163",,,,"0/14/14",,,,"35.5",,,,"1498",,,,"Bite, Ancient Power, Dig",,,"246;247;248","247;248"
"253","Grovyle","Treecko","FALSE",,"135",,,,"0/15/14",,,,"38.5",,,,"1498",,,,"Quick Attack, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"253","Grovyle (Shadow)","Treecko","TRUE",,"144",,,,"0/15/14",,,,"38.5",,,,"1498",,,,"Bullet Seed, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"256","Combusken","Torchic","FALSE",,"58",,,,"0/15/14",,,,"39.5",,,,"1499",,,,"Ember, Rock Slide, Flame Charge",,,"255;256;257","256;257"
"256","Combusken (Shadow)","Torchic","TRUE",,"94",,,,"0/15/14",,,,"39.5",,,,"1499",,,,"Ember, Rock Slide, Flame Charge",,,"255;256;257","256;257"
"259","Marshtomp","Mudkip","FALSE",,"38",,,,"0/14/15",,,,"35",,,,"1499",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"259","Marshtomp (Shadow)","Mudkip","TRUE",,"39",,,,"0/14/15",,,,"35",,,,"1500",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"264","Linoone (Galarian)","Zigzagoon","FALSE",,"81",,,,"0/15/14",,,,"40",,,,"1497",,,,"Snarl, Body Slam, Dig",,,"263;264;862","264;862"
"264","Linoone (Galarian) (Shadow)","Zigzagoon","TRUE",,"85",,,,"0/15/14",,,,"40",,,,"1497",,,,"Snarl, Body Slam, Dig",,,"263;264;862","264;862"
"271","Lombre","Lotad","FALSE",,"151",,,,"15/15/14",,,,"50",,,,"1353",,,,"Bubble, Scald, Grass Knot",,,"270;271;272","271;272"
"274","Nuzleaf","Seedot","FALSE",,"153",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"274","Nuzleaf (Shadow)","Seedot","TRUE",,"150",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"288","Vigoroth","Slakoth","FALSE",,"44",,,,"1/15/15",,,,"29",,,,"1497",,,,"Counter, Body Slam, Rock Slide",,,"287;288;289","288;289"
"288","Vigoroth (Shadow)","Slakoth","TRUE",,"45",,,,"1/15/15",,,,"29",,,,"1497",,,,"Counter, Body Slam, Rock Slide",,,"287;288;289","288;289"
"294","Loudred","Whismur","FALSE",,"158",,,,"15/15/15",,,,"50",,,,"1500",,,,"Bite, Stomp, Disarming Voice",,,"293;294;295","294;295"
"294","Loudred (Shadow)","Whismur","TRUE",,"156",,,,"15/15/15",,,,"50",,,,"1500",,,,"Bite, Stomp, Disarming Voice",,,"293;294;295","294;295"
"305","Lairon","Aron","FALSE",,"13",,,,"0/14/15",,,,"28",,,,"1500",,,,"Metal Sound, Rock Tomb, Body Slam",,,"304;305;306","305;306"
"305","Lairon (Shadow)","Aron","TRUE",,"26",,,,"0/14/15",,,,"28",,,,"1500",,,,"Metal Sound, Rock Tomb, Body Slam",,,"304;305;306","305;306"
"315","Roselia","Roselia","FALSE",,"171",,,,"0/13/15",,,,"31",,,,"1497",,,,"Poison Jab, Sludge Bomb, Petal Blizzard",,,"315;406;407","315;406;407"
"329","Vibrava","Trapinch","FALSE",,"110",,,,"15/15/15",,,,"50",,,,"1384",,,,"Dragon Breath, Sand Tomb, Bug Buzz",,,"328;329;330","329;330"
"329","Vibrava (Shadow)","Trapinch","TRUE",,"96",,,,"15/15/15",,,,"50",,,,"1384",,,,"Dragon Breath, Sand Tomb, Bug Buzz",,,"328;329;330","329;330"
"356","Dusclops","Duskull","FALSE",,"2",,,,"0/11/15",,,,"45",,,,"1497",,,,"Hex, Ice Punch, Shadow Punch",,,"355;356;477","356;477"
"356","Dusclops (Shadow)","Duskull","TRUE",,"4",,,,"0/11/15",,,,"45",,,,"1497",,,,"Hex, Ice Punch, Shadow Punch",,,"355;356;477","356;477"
"364","Sealeo","Spheal","FALSE",,"1",,,,"0/15/14",,,,"38",,,,"1500",,,,"Powder Snow, Surf, Body Slam",,,"363;364;365","364;365"
"364","Sealeo (Shadow)","Spheal","TRUE",,"5",,,,"0/15/14",,,,"38",,,,"1500",,,,"Powder Snow, Surf, Body Slam",,,"363;364;365","364;365"
"372","Shelgon","Bagon","FALSE",,"10",,,,"1/15/14",,,,"28",,,,"1498",,,,"Dragon Breath, Twister, Flamethrower",,,"371;372;373","372;373"
"372","Shelgon (Shadow)","Bagon","TRUE",,"21",,,,"1/15/14",,,,"28",,,,"1498",,,,"Dragon Breath, Twister, Flamethrower",,,"371;372;373","372;373"
"375","Metang","Beldum","FALSE",,"7",,,,"0/13/15",,,,"38",,,,"1498",,,,"Fury Cutter, Psyshock, Gyro Ball",,,"374;375;376","375;376"
"375","Metang (Shadow)","Beldum","TRUE",,"15",,,,"0/13/15",,,,"38",,,,"1498",,,,"Fury Cutter, Psyshock, Gyro Ball",,,"374;375;376","375;376"
"388","Grotle","Turtwig","FALSE",,"147",,,,"0/15/11",,,,"31.5",,,,"1500",,,,"Razor Leaf, Body Slam, Energy Ball",,,"387;388;389","388;389"
"388","Grotle (Shadow)","Turtwig","TRUE",,"148",,,,"0/15/11",,,,"31.5",,,,"1500",,,,"Razor Leaf, Energy Ball, Body Slam",,,"387;388;389","388;389"
"391","Monferno","Chimchar","FALSE",,"67",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Ember, Flame Wheel, Low Sweep",,,"390;391;392","391;392"
"391","Monferno (Shadow)","Chimchar","TRUE",,"77",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Ember, Flame Wheel, Low Sweep",,,"390;391;392","391;392"
"394","Prinplup","Piplup","FALSE",,"112",,,,"0/15/14",,,,"38",,,,"1498",,,,"Bubble, Icy Wind, Hydro Pump",,,"393;394;395","394;395"
"394","Prinplup (Shadow)","Piplup","TRUE",,"124",,,,"0/15/14",,,,"38",,,,"1498",,,,"Bubble, Icy Wind, Hydro Pump",,,"393;394;395","394;395"
"397","Staravia","Starly","FALSE",,"109",,,,"15/15/15",,,,"50",,,,"1468",,,,"Wing Attack, Brave Bird, Fly",,,"396;397;398","397;398"
"397","Staravia (Shadow)","Starly","TRUE",,"139",,,,"15/15/15",,,,"50",,,,"1468",,,,"Wing Attack, Brave Bird, Fly",,,"396;397;398","397;398"
"404","Luxio","Shinx","FALSE",,"127",,,,"0/15/15",,,,"48",,,,"1499",,,,"Spark, Wild Charge, Crunch",,,"403;404;405","404;405"
"404","Luxio (Shadow)","Shinx","TRUE",,"145",,,,"0/15/15",,,,"48",,,,"1499",,,,"Spark, Wild Charge, Crunch",,,"403;404;405","404;405"
"444","Gabite","Gible","FALSE",,"95",,,,"0/15/14",,,,"31",,,,"1499",,,,"Mud Shot, Twister, Dig",,,"443;444;445","444;445"
"444","Gabite (Shadow)","Gible","TRUE",,"99",,,,"0/15/14",,,,"31",,,,"1499",,,,"Mud Shot, Twister, Dig",,,"443;444;445","444;445"
"496","Servine","Snivy","FALSE",,"68",,,,"4/15/14",,,,"50",,,,"1494",,,,"Vine Whip, Grass Knot, Wrap",,,"495;496;497","496;497"
"496","Servine (Shadow)","Snivy","TRUE",,"76",,,,"4/15/14",,,,"50",,,,"1494",,,,"Vine Whip, Grass Knot, Wrap",,,"495;496;497","496;497"
"499","Pignite","Tepig","FALSE",,"78",,,,"0/15/15",,,,"29.5",,,,"1497",,,,"Ember, Rock Tomb, Flame Charge",,,"498;499;500","499;500"
"499","Pignite (Shadow)","Tepig","TRUE",,"98",,,,"0/15/15",,,,"29.5",,,,"1497",,,,"Ember, Rock Tomb, Flame Charge",,,"498;499;500","499;500"
"502","Dewott","Oshawott","FALSE",,"33",,,,"0/15/15",,,,"36",,,,"1496",,,,"Fury Cutter, Aqua Tail, X-Scissor",,,"501;502;503","502;503"
"502","Dewott (Shadow)","Oshawott","TRUE",,"24",,,,"0/15/15",,,,"36",,,,"1499",,,,"Fury Cutter, Aqua Tail, X-Scissor",,,"501;502;503","502;503"
"507","Herdier","Lillipup","FALSE",,"107",,,,"1/15/15",,,,"43",,,,"1497",,,,"Sand Attack, Dig, Thunderbolt",,,"506;507;508","507;508"
"520","Tranquill","Pidove","FALSE",,"159",,,,"2/15/15",,,,"50",,,,"1500",,,,"Air Slash, Heat Wave, Aerial Ace",,,"519;520;521","520;521"
"520","Tranquill (Shadow)","Pidove","TRUE",,"165",,,,"2/15/15",,,,"50",,,,"1500",,,,"Air Slash, Heat Wave, Sky Attack",,,"519;520;521","520;521"
"525","Boldore","Roggenrola","FALSE",,"136",,,,"0/15/15",,,,"28",,,,"1497",,,,"Mud Slap, Rock Slide, Bulldoze",,,"524;525;526","525;526"
"525","Boldore (Shadow)","Roggenrola","TRUE",,"149",,,,"0/15/15",,,,"28",,,,"1500",,,,"Mud Slap, Rock Slide, Bulldoze",,,"524;525;526","525;526"
"533","Gurdurr","Timburr","FALSE",,"28",,,,"1/15/15",,,,"26",,,,"1499",,,,"Low Kick, Brick Break, Stone Edge",,,"532;533;534","533;534"
"533","Gurdurr (Shadow)","Timburr","TRUE",,"36",,,,"1/15/15",,,,"26",,,,"1499",,,,"Low Kick, Brick Break, Stone Edge",,,"532;533;534","533;534"
"536","Palpitoad","Tympole","FALSE",,"37",,,,"9/15/15",,,,"49.5",,,,"1500",,,,"Mud Shot, Earth Power, Water Pulse",,,"535;536;537","536;537"
"541","Swadloon","Sewaddle","FALSE",,"93",,,,"12/15/14",,,,"49.5",,,,"1500",,,,"Bug Bite, Energy Ball, Silver Wind",,,"540;541;542","541;542"
"544","Whirlipede","Venipede","FALSE",,"152",,,,"15/15/15",,,,"50",,,,"1293",,,,"Poison Sting, Sludge Bomb, Gyro Ball",,,"543;544;545","544;545"
"544","Whirlipede (Shadow)","Venipede","TRUE",,"157",,,,"15/15/15",,,,"50",,,,"1293",,,,"Poison Sting, Sludge Bomb, Gyro Ball",,,"543;544;545","544;545"
"552","Krokorok","Sandile","FALSE",,"142",,,,"6/15/15",,,,"49",,,,"1500",,,,"Mud Slap, Crunch, Earthquake",,,"551;552;553","552;553"
"575","Gothorita","Gothita","FALSE",,"75",,,,"0/15/14",,,,"43",,,,"1498",,,,"Confusion, Future Sight, Psychic",,,"574;575;576","575;576"
"575","Gothorita (Shadow)","Gothita","TRUE",,"106",,,,"0/15/14",,,,"43",,,,"1498",,,,"Confusion, Future Sight, Psychic",,,"574;575;576","575;576"
"578","Duosion","Solosis","FALSE",,"173",,,,"0/15/13",,,,"28",,,,"1500",,,,"Hidden Power (Psychic), Psyshock, Night Shade",,,"577;578;579","578;579"
"578","Duosion (Shadow)","Solosis","TRUE",,"172",,,,"0/15/13",,,,"28",,,,"1500",,,,"Hidden Power (Psychic), Psyshock, Night Shade",,,"577;578;579","578;579"
"583","Vanillish","Vanillite","FALSE",,"71",,,,"0/14/15",,,,"43",,,,"1500",,,,"Astonish, Icy Wind, Signal Beam",,,"582;583;584","583;584"
"600","Klang","Klink","FALSE",,"12",,,,"0/15/14",,,,"32.5",,,,"1498",,,,"Metal Sound, Vise Grip, Thunderbolt",,,"599;600;601","600;601"
"603","Eelektrik","Tynamo","FALSE",,"65",,,,"0/13/15",,,,"37.5",,,,"1497",,,,"Acid, Discharge, Crunch",,,"602;603;604","603;604"
"608","Lampent","Litwick","FALSE",,"89",,,,"0/15/14",,,,"37",,,,"1500",,,,"Ember, Heat Wave, Energy Ball",,,"607;608;609","608;609"
"608","Lampent (Shadow)","Litwick","TRUE",,"74",,,,"0/15/14",,,,"37",,,,"1500",,,,"Ember, Heat Wave, Energy Ball",,,"607;608;609","608;609"
"611","Fraxure","Axew","FALSE",,"86",,,,"1/15/15",,,,"25",,,,"1500",,,,"Dragon Tail, Aqua Tail, Night Slash",,,"610;611;612","611;612"
"611","Fraxure (Shadow)","Axew","TRUE",,"80",,,,"1/15/15",,,,"25",,,,"1500",,,,"Dragon Tail, Aqua Tail, Night Slash",,,"610;611;612","611;612"
"625","Bisharp","Pawniard","FALSE",,"101",,,,"1/15/15",,,,"19.5",,,,"1500",,,,"Snarl, Dark Pulse, X-Scissor",,,"624;625;983","625;983"
"634","Zweilous","Deino","FALSE",,"30",,,,"0/15/15",,,,"32.5",,,,"1498",,,,"Dragon Breath, Body Slam, Dark Pulse",,,"633;634;635","634;635"
"634","Zweilous (Shadow)","Deino","TRUE",,"16",,,,"0/15/15",,,,"32.5",,,,"1498",,,,"Dragon Breath, Body Slam, Dark Pulse",,,"633;634;635","634;635"
"651","Quilladin","Chespin","FALSE",,"100",,,,"0/14/15",,,,"37.5",,,,"1497",,,,"Vine Whip, Energy Ball, Body Slam",,,"650;651;652","651;652"
"651","Quilladin (Shadow)","Chespin","TRUE",,"119",,,,"0/14/15",,,,"37.5",,,,"1497",,,,"Vine Whip, Energy Ball, Body Slam",,,"650;651;652","651;652"
"654","Braixen","Fennekin","FALSE",,"59",,,,"0/15/14",,,,"33",,,,"1499",,,,"Ember, Psyshock, Flame Charge",,,"653;654;655","654;655"
"654","Braixen (Shadow)","Fennekin","TRUE",,"54",,,,"0/15/14",,,,"33",,,,"1499",,,,"Ember, Psyshock, Flame Charge",,,"653;654;655","654;655"
"657","Frogadier","Froakie","FALSE",,"164",,,,"1/15/15",,,,"39.5",,,,"1500",,,,"Bubble, Surf, Aerial Ace",,,"656;657;658","657;658"
"657","Frogadier (Shadow)","Froakie","TRUE",,"166",,,,"1/15/15",,,,"39.5",,,,"1500",,,,"Bubble, Surf, Aerial Ace",,,"656;657;658","657;658"
"662","Fletchinder","Fletchling","FALSE",,"55",,,,"0/14/15",,,,"50",,,,"1495",,,,"Peck, Fly, Heat Wave",,,"661;662;663","662;663"
"662","Fletchinder (Shadow)","Fletchling","TRUE",,"60",,,,"0/14/15",,,,"50",,,,"1495",,,,"Peck, Fly, Heat Wave",,,"661;662;663","662;663"
"670","Floette","Flabebe","FALSE",,"90",,,,"0/14/15",,,,"47",,,,"1499",,,,"Vine Whip, Dazzling Gleam, Psychic",,,"669;670;671","670;671"
"680","Doublade","Honedge","FALSE",,"3",,,,"0/11/14",,,,"23.5",,,,"1500",,,,"Shadow Claw, Sacred Sword, Gyro Ball",,,"679;680;681","680;681"
"705","Sliggoo","Goomy","FALSE",,"22",,,,"1/15/15",,,,"28",,,,"1499",,,,"Dragon Breath, Body Slam, Dragon Pulse",,,"704;705;706","705;706"
"723","Dartrix","Rowlet","FALSE",,"63",,,,"0/15/14",,,,"37.5",,,,"1500",,,,"Peck, Brave Bird, Energy Ball",,,"722;723;724","723;724"
"726","Torracat","Litten","FALSE",,"122",,,,"0/15/13",,,,"37",,,,"1496",,,,"Ember, Flame Charge, Crunch",,,"725;726;727","726;727"
"729","Brionne","Popplio","FALSE",,"113",,,,"1/15/14",,,,"30.5",,,,"1500",,,,"Charm, Aqua Jet, Disarming Voice",,,"728;729;730","729;730"
"732","Trumbeak","Pikipek","FALSE",,"61",,,,"0/15/15",,,,"48.5",,,,"1499",,,,"Peck, Drill Peck, Rock Blast",,,"731;732;733","732;733"
"732","Trumbeak (Shadow)","Pikipek","TRUE",,"57",,,,"0/15/15",,,,"48.5",,,,"1492",,,,"Peck, Drill Peck, Rock Blast",,,"731;732;733","732;733"
"737","Charjabug","Grubbin","FALSE",,"9",,,,"0/13/15",,,,"38.5",,,,"1497",,,,"Volt Switch*, X-Scissor, Discharge",,,"736;737;738","737;738"
"737","Charjabug (Shadow)","Grubbin","TRUE",,"11",,,,"0/13/15",,,,"38.5",,,,"1497",,,,"Volt Switch*, X-Scissor, Discharge",,,"736;737;738","737;738"
