"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Ultra_Rank","Master_Rank","Little_IVs","Great_IVs","Ultra_IVs","Master_IVs","Little_Level","Great_Level","Ultra_Level","Master_Level","Little_CP","Great_CP","Ultra_CP","Master_CP","Little_MoveSet","Great_MoveSet","Ultra_MoveSet","Master_MoveSet","Evo_Fam","Evo_Next"
"176","Togetic","Togepi","FALSE",,"41",,,,"0/14/14",,,,"38.5",,,,"1498",,,,"Fairy Wind, Dazzling Gleam, Ancient Power",,,"175;176;468","176;468"
"178","Xatu","Natu","FALSE",,"103",,,,"0/13/15",,,,"26",,,,"1500",,,,"Peck, Psyshock, Aerial Ace",,,"177;178","178"
"189","Jumpluff","Hoppip","FALSE",,"67",,,,"0/14/14",,,,"43",,,,"1499",,,,"Fairy Wind, Acrobatics, Aerial Ace",,,"187;188;189","189"
"193","Yanma","Yanma","FALSE",,"198",,,,"0/14/15",,,,"49.5",,,,"1499",,,,"Wing Attack, Aerial Ace, Silver Wind",,,"193;469","193;469"
"196","Espeon","Eevee","FALSE",,"142",,,,"0/15/15",,,,"17.5",,,,"1500",,,,"Confusion, Psychic Fangs, Shadow Ball",,,"133;196","196"
"199","Slowking","Slowpoke","FALSE",,"122",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Water Gun, Surf, Psychic",,,"79;199","199"
"199","Slowking (Galarian)","Slowpoke","FALSE",,"62",,,,"0/14/13",,,,"21",,,,"1499",,,,"Acid, Psyshock, Shadow Ball",,,"79;199","199"
"200","Misdreavus","Misdreavus","FALSE",,"130",,,,"1/15/15",,,,"29.5",,,,"1495",,,,"Psywave, Dark Pulse, Shadow Sneak",,,"200;429","200;429"
"201","Unown","Unown","FALSE",,"214",,,,"15/15/15",,,,"50",,,,"1339",,,,"Hidden Power (Psychic), Struggle, NA",,,"201","201"
"202","Wobbuffet","Wobbuffet","FALSE",,"149",,,,"15/15/15",,,,"50",,,,"1160",,,,"Counter, Return, Mirror Coat",,,"202;360","202;360"
"203","Girafarig","Girafarig","FALSE",,"45",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"207","Gligar","Gligar","FALSE",,"44",,,,"0/15/12",,,,"33",,,,"1498",,,,"Fury Cutter, Night Slash, Aerial Ace",,,"207;472","207;472"
"221","Piloswine","Swinub","FALSE",,"37",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Powder Snow, Icicle Spear, Stone Edge",,,"220;221;473","221;473"
"226","Mantine","Mantine","FALSE",,"96",,,,"0/15/13",,,,"27.5",,,,"1500",,,,"Bubble, Ice Beam, Bubble Beam",,,"226;458","226;458"
"227","Skarmory","Skarmory","FALSE",,"54",,,,"0/15/13",,,,"27.5",,,,"1500",,,,"Steel Wing, Brave Bird, Sky Attack",,,"227","227"
"238","Smoochum","Jynx","FALSE",,"128",,,,"15/15/15",,,,"50",,,,"1460",,,,"Powder Snow, Psyshock, Ice Punch",,,"124;238","238"
"267","Beautifly","Wurmple","FALSE",,"193",,,,"0/15/15",,,,"34",,,,"1497",,,,"Infestation, Air Cutter, Silver Wind",,,"265;266;267","267"
"277","Swellow","Taillow","FALSE",,"188",,,,"0/15/15",,,,"29.5",,,,"1499",,,,"Wing Attack, Brave Bird, Sky Attack",,,"276;277","277"
"279","Pelipper","Wingull","FALSE",,"82",,,,"0/12/15",,,,"27",,,,"1500",,,,"Wing Attack, Weather Ball (Water), Hurricane",,,"278;279","279"
"282","Gardevoir","Ralts","FALSE",,"146",,,,"0/15/15",,,,"18",,,,"1499",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"284","Masquerain","Surskit","FALSE",,"182",,,,"0/15/14",,,,"25",,,,"1497",,,,"Air Slash, Air Cutter, Lunge",,,"283;284","284"
"291","Ninjask","Nincada","FALSE",,"133",,,,"0/12/15",,,,"29",,,,"1499",,,,"Fury Cutter, Aerial Ace, Shadow Ball",,,"290;291","291"
"308","Medicham","Meditite","FALSE",,"63",,,,"5/15/14",,,,"50",,,,"1500",,,,"Psycho Cut, Ice Punch, Dynamic Punch",,,"307;308","308"
"325","Spoink","Spoink","FALSE",,"213",,,,"15/15/15",,,,"49.5",,,,"1499",,,,"Zen Headbutt, Shadow Ball, Return",,,"325;326","325;326"
"326","Grumpig","Spoink","FALSE",,"20",,,,"1/14/15",,,,"24",,,,"1497",,,,"Psywave, Dynamic Punch, Shadow Ball",,,"325;326","326"
"329","Vibrava","Trapinch","FALSE",,"152",,,,"15/15/15",,,,"50",,,,"1384",,,,"Dragon Breath, Sand Tomb, Bug Buzz",,,"328;329;330","329;330"
"330","Flygon","Trapinch","FALSE",,"105",,,,"0/15/9",,,,"21.5",,,,"1500",,,,"Dragon Tail, Sand Tomb, Stone Edge",,,"328;329;330","330"
"334","Altaria","Swablu","FALSE",,"22",,,,"0/14/15",,,,"29",,,,"1499",,,,"Dragon Breath, Sky Attack, Flamethrower",,,"333;334","334"
"344","Claydol","Baltoy","FALSE",,"10",,,,"0/14/15",,,,"29.5",,,,"1500",,,,"Mud Slap, Rock Tomb, Ice Beam",,,"343;344","344"
"354","Banette","Shuppet","FALSE",,"163",,,,"0/14/15",,,,"24.5",,,,"1497",,,,"Shadow Claw, Shadow Ball, Dazzling Gleam",,,"353;354","354"
"356","Dusclops","Duskull","FALSE",,"7",,,,"0/11/15",,,,"45",,,,"1497",,,,"Hex, Shadow Punch, Ice Punch",,,"355;356;477","356;477"
"357","Tropius","Tropius","FALSE",,"104",,,,"0/15/15",,,,"30",,,,"1498",,,,"Air Slash, Leaf Blade, Brutal Swing",,,"357","357"
"358","Chimecho","Chimecho","FALSE",,"73",,,,"0/14/12",,,,"25.5",,,,"1500",,,,"Astonish, Psyshock, Shadow Ball",,,"358;433","358;433"
"362","Glalie","Snorunt","FALSE",,"4",,,,"0/13/13",,,,"27.5",,,,"1499",,,,"Rollout, Avalanche, Shadow Ball",,,"361;362","362"
"364","Sealeo","Spheal","FALSE",,"6",,,,"0/15/14",,,,"38",,,,"1500",,,,"Powder Snow, Surf, Body Slam",,,"363;364;365","364;365"
"365","Walrein","Spheal","FALSE",,"13",,,,"0/12/15",,,,"21",,,,"1500",,,,"Powder Snow, Icicle Spear, Earthquake",,,"363;364;365","365"
"372","Shelgon","Bagon","FALSE",,"47",,,,"1/15/14",,,,"28",,,,"1498",,,,"Dragon Breath, Dragon Pulse, Crunch",,,"371;372;373","372;373"
"373","Salamence","Bagon","FALSE",,"61",,,,"0/10/14",,,,"15",,,,"1497",,,,"Dragon Tail, Fly, Brutal Swing",,,"371;372;373","373"
"375","Metang","Beldum","FALSE",,"17",,,,"0/13/15",,,,"38",,,,"1498",,,,"Fury Cutter, Psyshock, Gyro Ball",,,"374;375;376","375;376"
"376","Metagross","Beldum","FALSE",,"143",,,,"2/15/15",,,,"14.5",,,,"1498",,,,"Bullet Punch, Meteor Mash, Earthquake",,,"374;375;376","376"
"397","Staravia","Starly","FALSE",,"101",,,,"15/15/15",,,,"50",,,,"1468",,,,"Quick Attack, Brave Bird, Fly",,,"396;397;398","397;398"
"398","Staraptor","Starly","FALSE",,"175",,,,"0/13/13",,,,"20",,,,"1496",,,,"Gust, Fly, Close Combat",,,"396;397;398","398"
"414","Mothim","Mothim","FALSE",,"192",,,,"0/15/15",,,,"32.5",,,,"1500",,,,"Bug Bite, Aerial Ace, Bug Buzz",,,"412;414","414"
"416","Vespiquen","Combee","FALSE",,"31",,,,"0/14/13",,,,"29",,,,"1499",,,,"Fury Cutter, X-Scissor, Power Gem",,,"415;416","416"
"425","Drifloon","Drifloon","FALSE",,"93",,,,"15/15/15",,,,"50",,,,"1353",,,,"Hex, Icy Wind, Shadow Ball",,,"425;426","425;426"
"426","Drifblim","Drifloon","FALSE",,"51",,,,"0/15/12",,,,"24",,,,"1500",,,,"Hex, Icy Wind, Shadow Ball",,,"425;426","426"
"429","Mismagius","Misdreavus","FALSE",,"119",,,,"0/15/15",,,,"21.5",,,,"1493",,,,"Hex, Shadow Ball, Dark Pulse",,,"200;429","429"
"437","Bronzong","Bronzor","FALSE",,"8",,,,"1/15/14",,,,"25.5",,,,"1500",,,,"Metal Sound, Psyshock, Payback",,,"436;437","437"
"441","Chatot","Chatot","FALSE",,"74",,,,"0/15/14",,,,"33.5",,,,"1499",,,,"Peck, Sky Attack, Night Shade",,,"441","441"
"444","Gabite","Gible","FALSE",,"200",,,,"0/15/14",,,,"31",,,,"1499",,,,"Mud Shot, Dig, Flamethrower",,,"443;444;445","444;445"
"445","Garchomp","Gible","FALSE",,"145",,,,"0/15/14",,,,"14",,,,"1500",,,,"Dragon Tail, Sand Tomb, Outrage",,,"443;444;445","445"
"458","Mantyke","Mantine","FALSE",,"94",,,,"15/15/15",,,,"50",,,,"1411",,,,"Bubble, Water Pulse, Aerial Ace",,,"226;458","458"
"459","Snover","Snover","FALSE",,"189",,,,"15/15/14",,,,"50",,,,"1311",,,,"Leafage, Ice Beam, Energy Ball",,,"459;460","459;460"
"460","Abomasnow","Snover","FALSE",,"78",,,,"0/15/15",,,,"24",,,,"1495",,,,"Powder Snow, Icy Wind, Energy Ball",,,"459;460","460"
"468","Togekiss","Togepi","FALSE",,"33",,,,"0/14/11",,,,"17",,,,"1498",,,,"Peck, Aura Sphere, Ancient Power",,,"175;176;468","468"
"469","Yanmega","Yanma","FALSE",,"183",,,,"0/14/15",,,,"19",,,,"1500",,,,"Bug Bite, Aerial Ace, Ancient Power",,,"193;469","469"
"471","Glaceon","Glaceon","FALSE",,"168",,,,"0/15/12",,,,"18",,,,"1498",,,,"Ice Shard, Avalanche, Water Pulse",,,"133;471","471"
"472","Gliscor","Gligar","FALSE",,"66",,,,"1/15/14",,,,"21",,,,"1499",,,,"Fury Cutter, Aerial Ace, Night Slash",,,"207;472","472"
"473","Mamoswine","Swinub","FALSE",,"70",,,,"0/15/7",,,,"17",,,,"1500",,,,"Powder Snow, Icicle Spear, Stone Edge",,,"220;221;473","473"
"475","Gallade","Gallade","FALSE",,"121",,,,"0/15/15",,,,"18",,,,"1499",,,,"Psycho Cut, Close Combat, Leaf Blade",,,"280;281;475","475"
"477","Dusknoir","Duskull","FALSE",,"11",,,,"0/14/13",,,,"24",,,,"1500",,,,"Astonish, Dynamic Punch, Shadow Punch",,,"355;356;477","477"
"478","Froslass","Froslass","FALSE",,"23",,,,"0/15/15",,,,"28",,,,"1499",,,,"Hex, Avalanche, Shadow Ball",,,"361;478","478"
"479","Rotom","Rotom","FALSE",,"108",,,,,,,,,,,,"1499",,,,"Astonish, Thunderbolt, Ominous Wind",,,"479","479"
"479","Rotom (Fan)","Rotom","FALSE",,"124",,,,"0/12/15",,,,"22",,,,"1500",,,,"Astonish, Thunderbolt, Ominous Wind",,,"479","479"
"479","Rotom (Frost)","Rotom","FALSE",,"156",,,,"0/12/15",,,,"22",,,,"1500",,,,"Thunder Shock, Thunderbolt, Blizzard",,,"479","479"
"517","Munna","Munna","FALSE",,"208",,,,"15/15/15",,,,"50",,,,"1294",,,,"Charge Beam, Psyshock, Dazzling Gleam",,,"517;518","517;518"
"518","Musharna","Munna","FALSE",,"186",,,,"0/12/15",,,,"21",,,,"1499",,,,"Charge Beam, Psyshock, Dazzling Gleam",,,"517;518","518"
"520","Tranquill","Pidove","FALSE",,"177",,,,"2/15/15",,,,"50",,,,"1500",,,,"Air Slash, Aerial Ace, Sky Attack",,,"519;520;521","520;521"
"521","Unfezant","Pidove","FALSE",,"205",,,,"0/15/14",,,,"20.5",,,,"1499",,,,"Air Slash, Sky Attack, Hyper Beam",,,"519;520;521","521"
"528","Swoobat","Woobat","FALSE",,"134",,,,"0/15/11",,,,"37.5",,,,"1500",,,,"Confusion, Fly, Psychic Fangs",,,"527;528","528"
"554","Darumaka (Galarian)","Darumaka","FALSE",,"109",,,,"2/15/14",,,,"50",,,,"1500",,,,"Ice Fang, Ice Punch, Ice Beam",,,"554;555","554;555"
"555","Darmanitan (Galarian)","Darumaka","FALSE",,"139",,,,"0/15/11",,,,"18",,,,"1496",,,,"Ice Fang, Avalanche, Ice Punch",,,"554;555","555"
"561","Sigilyph","Sigilyph","FALSE",,"181",,,,"1/15/14",,,,"22",,,,"1498",,,,"Air Slash, Air Cutter, Ancient Power",,,"561","561"
"563","Cofagrigus","Yamask","FALSE",,"29",,,,"0/11/14",,,,"25.5",,,,"1500",,,,"Shadow Claw, Shadow Ball, Dark Pulse",,,"562;563","563"
"571","Zoroark (Hisuian)","Zorua","FALSE",,"43",,,,"0/15/11",,,,"21.5",,,,"1499",,,,"Shadow Claw, Foul Play, Shadow Ball",,,"570;571","571"
"575","Gothorita","Gothita","FALSE",,"153",,,,"0/15/14",,,,"43",,,,"1498",,,,"Confusion, Future Sight, Psychic",,,"574;575;576","575;576"
"576","Gothitelle","Gothita","FALSE",,"151",,,,"0/15/15",,,,"23.5",,,,"1498",,,,"Confusion, Rock Slide, Future Sight",,,"574;575;576","576"
"577","Solosis","Solosis","FALSE",,"212",,,,"9/15/15",,,,"50",,,,"1498",,,,"Hidden Power (Psychic), Psyshock, Night Shade",,,"577;578;579","577;578;579"
"578","Duosion","Solosis","FALSE",,"211",,,,"0/15/13",,,,"28",,,,"1500",,,,"Hidden Power (Psychic), Psyshock, Night Shade",,,"577;578;579","578;579"
"579","Reuniclus","Solosis","FALSE",,"207",,,,"2/15/14",,,,"19",,,,"1500",,,,"Hidden Power (Fighting), Psyshock, Shadow Ball",,,"577;578;579","579"
"581","Swanna","Ducklett","FALSE",,"161",,,,"1/15/15",,,,"27",,,,"1497",,,,"Air Slash, Fly, Ice Beam",,,"580;581","581"
"583","Vanillish","Vanillite","FALSE",,"52",,,,"0/14/15",,,,"43",,,,"1500",,,,"Astonish, Icy Wind, Signal Beam",,,"582;583;584","583;584"
"584","Vanilluxe","Vanillite","FALSE",,"123",,,,"0/15/12",,,,"20",,,,"1500",,,,"Astonish, Avalanche, Flash Cannon",,,"582;583;584","584"
"587","Emolga","Emolga","FALSE",,"56",,,,"0/13/15",,,,"41",,,,"1498",,,,"Thunder Shock, Acrobatics, Discharge",,,"587","587"
"592","Frillish","Frillish","FALSE",,"69",,,,"15/15/15",,,,"50",,,,"1421",,,,"Hex, Night Shade, Ice Beam",,,"592;593","592;593"
"605","Elgyem","Elgyem","FALSE",,"199",,,,"8/15/15",,,,"50",,,,"1500",,,,"Confusion, Dark Pulse, Psychic",,,"605;606","605;606"
"606","Beheeyem","Elgyem","FALSE",,"191",,,,"0/14/13",,,,"20.5",,,,"1495",,,,"Confusion, Rock Slide, Dark Pulse",,,"605;606","606"
"608","Lampent","Litwick","FALSE",,"194",,,,"0/15/14",,,,"37",,,,"1500",,,,"Ember, Energy Ball, Flame Burst",,,"607;608;609","608;609"
"609","Chandelure","Litwick","FALSE",,"169",,,,"0/15/14",,,,"17",,,,"1498",,,,"Incinerate, Flame Charge, Shadow Ball",,,"607;608;609","609"
"610","Axew","Axew","FALSE",,"209",,,,"10/15/14",,,,"50",,,,"1495",,,,"Scratch, Aqua Tail, Dragon Claw",,,"610;611;612","610;611;612"
"611","Fraxure","Axew","FALSE",,"86",,,,"1/15/15",,,,"25",,,,"1500",,,,"Dragon Tail, Aqua Tail, Night Slash",,,"610;611;612","611;612"
"612","Haxorus","Axew","FALSE",,"90",,,,"0/14/13",,,,"15.5",,,,"1500",,,,"Dragon Tail, Surf, Night Slash",,,"610;611;612","612"
"614","Beartic","Cubchoo","FALSE",,"99",,,,"0/15/12",,,,"18.5",,,,"1500",,,,"Powder Snow, Ice Punch, Liquidation",,,"613;614","614"
"615","Cryogonal","Cryogonal","FALSE",,"58",,,,"0/14/11",,,,"20.5",,,,"1499",,,,"Ice Shard, Triple Axel, Night Slash",,,"615","615"
"621","Druddigon","Druddigon","FALSE",,"30",,,,"0/15/15",,,,"20.5",,,,"1499",,,,"Dragon Tail, Night Slash, Rock Tomb",,,"621","621"
"622","Golett","Golett","FALSE",,"137",,,,"15/15/15",,,,"50",,,,"1344",,,,"Mud Slap, Shadow Punch, Brick Break",,,"622;623","622;623"
"623","Golurk","Golett","FALSE",,"38",,,,"2/15/14",,,,"19.5",,,,"1500",,,,"Astonish, Shadow Punch, Dynamic Punch",,,"622;623","623"
"627","Rufflet","Rufflet","FALSE",,"18",,,,"0/15/15",,,,"48",,,,"1500",,,,"Peck, Rock Tomb, Fly",,,"627;628","627;628"
"628","Braviary","Rufflet","FALSE",,"170",,,,"1/15/15",,,,"18",,,,"1500",,,,"Air Slash, Fly, Close Combat",,,"627;628","628"
"628","Braviary (Hisuian)","Rufflet","FALSE",,"203",,,,"0/15/13",,,,"20",,,,"1496",,,,"Air Slash, Brave Bird, Fly",,,"627;628","628"
"655","Delphox","Fennekin","FALSE",,"88",,,,"0/11/14",,,,"18.5",,,,"1499",,,,"Fire Spin, Psyshock, Blast Burn",,,"653;654;655","655"
"662","Fletchinder","Fletchling","FALSE",,"40",,,,"0/14/15",,,,"50",,,,"1495",,,,"Peck, Fly, Flame Charge",,,"661;662;663","662;663"
"663","Talonflame","Fletchling","FALSE",,"21",,,,"0/13/14",,,,"26",,,,"1500",,,,"Incinerate, Fly, Brave Bird",,,"661;662;663","663"
"666","Vivillon","Scatterbug","FALSE",,"197",,,,"0/15/14",,,,"31.5",,,,"1498",,,,"Gust, Aerial Ace, Bug Buzz",,,"664;665;666","666"
"677","Espurr","Espurr","FALSE",,"138",,,,"15/15/15",,,,"50",,,,"1424",,,,"Confusion, Psyshock, Energy Ball",,,"677;678","677;678"
"678","Meowstic (Female)","Espurr","FALSE",,"166",,,,"0/14/15",,,,"27",,,,"1499",,,,"Confusion, Shadow Ball, Psychic",,,"677;678","678"
"678","Meowstic (Male)","Espurr","FALSE",,"174",,,,"0/14/15",,,,"27",,,,"1499",,,,"Confusion, Psychic, Thunderbolt",,,"677;678","678"
"691","Dragalge","Skrelp","FALSE",,"36",,,,"0/15/13",,,,"24",,,,"1500",,,,"Dragon Tail, Aqua Tail, Outrage",,,"690;691","691"
"701","Hawlucha","Hawlucha","FALSE",,"148",,,,"0/14/15",,,,"23.5",,,,"1497",,,,"Poison Jab, Flying Press, Aerial Ace",,,"701","701"
"705","Sliggoo","Goomy","FALSE",,"162",,,,"1/15/15",,,,"28",,,,"1499",,,,"Water Gun, Dragon Pulse, Water Pulse",,,"704;705;706","705;706"
"706","Goodra","Goomy","FALSE",,"15",,,,"1/14/14",,,,"16",,,,"1499",,,,"Dragon Breath, Aqua Tail, Thunder Punch",,,"704;705;706","706"
"709","Trevenant","Phantump","FALSE",,"77",,,,"0/15/15",,,,"22",,,,"1499",,,,"Shadow Claw, Foul Play, Shadow Ball",,,"708;709","709"
"710","Pumpkaboo (Average)","Pumpkaboo","FALSE",,"126",,,,"15/15/15",,,,"50",,,,"1381",,,,"Astonish, Grass Knot, Foul Play",,,"710;711","710;711"
"710","Pumpkaboo (Large)","Pumpkaboo","FALSE",,"113",,,,"15/15/15",,,,"50",,,,"1406",,,,"Astonish, Grass Knot, Foul Play",,,"710;711","710;711"
"710","Pumpkaboo (Small)","Pumpkaboo","FALSE",,"132",,,,"15/15/15",,,,"50",,,,"1359",,,,"Astonish, Grass Knot, Foul Play",,,"710;711","710;711"
"710","Pumpkaboo (Super)","Pumpkaboo","FALSE",,"102",,,,"15/15/15",,,,"50",,,,"1414",,,,"Astonish, Grass Knot, Foul Play",,,"710;711","710;711"
"711","Gourgeist (Average)","Pumpkaboo","FALSE",,"118",,,,"1/15/14",,,,"21.5",,,,"1498",,,,"Hex, Seed Bomb, Shadow Ball",,,"710;711","711"
"711","Gourgeist (Large)","Pumpkaboo","FALSE",,"110",,,,"1/15/14",,,,"21.5",,,,"1500",,,,"Hex, Seed Bomb, Shadow Ball",,,"710;711","711"
"711","Gourgeist (Small)","Pumpkaboo","FALSE",,"111",,,,"0/14/8",,,,"22",,,,"1499",,,,"Hex, Seed Bomb, Shadow Ball",,,"710;711","711"
"711","Gourgeist (Super)","Pumpkaboo","FALSE",,"115",,,,"1/15/14",,,,"21.5",,,,"1500",,,,"Hex, Seed Bomb, Shadow Ball",,,"710;711","711"
"712","Bergmite","Bergmite","FALSE",,"176",,,,"15/15/15",,,,"50",,,,"1374",,,,"Tackle, Icy Wind, Crunch",,,"712;713","712;713"
"713","Avalugg","Bergmite","FALSE",,"25",,,,"2/15/15",,,,"17.5",,,,"1500",,,,"Ice Fang, Icy Wind, Crunch",,,"712;713","713"
"715","Noivern","Noibat","FALSE",,"196",,,,"0/15/12",,,,"20.5",,,,"1500",,,,"Dragon Tail, Hurricane, Draco Meteor",,,"714;715","715"
"722","Rowlet","Rowlet","FALSE",,"201",,,,"15/15/15",,,,"50",,,,"1196",,,,"Leafage, Seed Bomb, Energy Ball",,,"722;723;724","722;723;724"
