"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"78","Rapidash (Galarian)","Ponyta","FALSE",,"80",,,,"0/13/15",,,,"23",,,,"1499",,,,"Fairy Wind, Body Slam, Wild Charge*",,,"77;78","78"
"79","Slowpoke","Slowpoke","FALSE",,"134",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"79","Slowpoke (Galarian)","Slowpoke","FALSE",,"143",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Surf",,,"79;80;199","79;80;199"
"79","Slowpoke (Shadow)","Slowpoke","TRUE",,"148",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"80","Slowbro","Slowpoke","FALSE",,"92",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Drain Punch, Surf*",,,"79;80","80"
"80","Slowbro (Galarian)","Slowpoke","FALSE",,"86",,,,"0/14/11",,,,"23.5",,,,"1500",,,,"Poison Jab, Brutal Swing, Sludge Bomb",,,"79;80","80"
"80","Slowbro (Shadow)","Slowpoke","TRUE",,"100",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Drain Punch, Surf*",,,"79;80","80"
"85","Dodrio","Doduo","FALSE",,"35",,,,"0/12/15",,,,"24",,,,"1496",,,,"Peck, Drill Peck, Brave Bird",,,"84;85","85"
"86","Seel","Seel","FALSE",,"296",,,,"15/15/15",,,,"50",,,,"1098",,,,"Water Gun*, Aqua Tail, Icy Wind",,,"86;87","86;87"
"87","Dewgong","Seel","FALSE",,"71",,,,"0/12/15",,,,"29.5",,,,"1498",,,,"Ice Shard*, Icy Wind*, Drill Run",,,"86;87","87"
"91","Cloyster","Shellder","FALSE",,"257",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"91","Cloyster (Shadow)","Shellder","TRUE",,"268",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"96","Drowzee","Drowzee","FALSE",,"221",,,,"15/15/14",,,,"50",,,,"1176",,,,"Confusion, Psyshock, Return<sup>†</sup>",,,"96;97","96;97"
"96","Drowzee (Shadow)","Drowzee","TRUE",,"275",,,,"15/15/14",,,,"50",,,,"1176",,,,"Confusion, Psyshock, Psychic",,,"96;97","96;97"
"97","Hypno","Drowzee","FALSE",,"3",,,,"0/13/13",,,,"28",,,,"1500",,,,"Confusion, Shadow Ball, Thunder Punch",,,"96;97","97"
"97","Hypno (Shadow)","Drowzee","TRUE",,"28",,,,"0/13/13",,,,"28",,,,"1500",,,,"Confusion, Shadow Ball, Thunder Punch",,,"96;97","97"
"98","Krabby","Krabby","FALSE",,"304",,,,"0/15/15",,,,"43",,,,"1498",,,,"Bubble, Vise Grip, Razor Shell",,,"98;99","98;99"
"99","Kingler","Krabby","FALSE",,"292",,,,"0/9/15",,,,"20",,,,"1500",,,,"Bubble, Crabhammer, X-Scissor",,,"98;99","99"
"110","Weezing (Galarian)","Koffing","FALSE",,"36",,,,"0/14/14",,,,"25",,,,"1499",,,,"Fairy Wind, Sludge, Brutal Swing",,,"109;110","110"
"110","Weezing (Galarian) (Shadow)","Koffing","TRUE",,"27",,,,"0/14/14",,,,"25",,,,"1499",,,,"Fairy Wind, Sludge, Brutal Swing",,,"109;110","110"
"115","Kangaskhan","Kangaskhan","FALSE",,"137",,,,"0/14/15",,,,"22",,,,"1495",,,,"Mud Slap, Brick Break*, Crunch",,,"115","115"
"117","Seadra","Horsea","FALSE",,"313",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Hydro Pump, Dragon Pulse",,,"116;117;230","117;230"
"117","Seadra (Shadow)","Horsea","TRUE",,"312",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Hydro Pump, Dragon Pulse",,,"116;117;230","117;230"
"118","Goldeen","Goldeen","FALSE",,"281",,,,"15/15/15",,,,"50",,,,"1302",,,,"Peck, Aqua Tail, Horn Attack",,,"118;119","118;119"
"119","Seaking","Goldeen","FALSE",,"43",,,,"0/14/14",,,,"26.5",,,,"1500",,,,"Peck, Drill Run*, Megahorn",,,"118;119","119"
"121","Starmie","Staryu","FALSE",,"102",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Aqua Jet, Power Gem",,,"120;121","121"
"121","Starmie (Shadow)","Staryu","TRUE",,"87",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Aqua Jet, Power Gem",,,"120;121","121"
"122","Mr. Mime","Mr-mime","FALSE",,"126",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Psywave, Shadow Ball, Psychic",,,"122;439;866","122;439;866"
"122","Mr. Mime (Galarian)","Mr-mime","FALSE",,"228",,,,"1/15/13",,,,"27.5",,,,"1500",,,,"Confusion, Ice Punch, Triple Axel",,,"122;439;866","122;439;866"
"124","Jynx","Jynx","FALSE",,"223",,,,"0/14/15",,,,"22",,,,"1499",,,,"Confusion, Avalanche, Psyshock",,,"124;238","124;238"
"128","Tauros","Tauros","FALSE",,"163",,,,"0/15/15",,,,"21.5",,,,"1499",,,,"Tackle, Trailblaze, Horn Attack",,,"128","128"
"128","Tauros (Aqua)","Tauros","FALSE",,"174",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Aqua Jet, Trailblaze",,,"128","128"
"130","Gyarados","Magikarp","FALSE",,"79",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail*, Crunch",,,"129;130","130"
"130","Gyarados (Shadow)","Magikarp","TRUE",,"40",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail*, Crunch",,,"129;130","130"
"131","Lapras","Lapras","FALSE",,"18",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Skull Bash",,,"131","131"
"131","Lapras (Shadow)","Lapras","TRUE",,"69",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Dragon Pulse*",,,"131","131"
"133","Eevee","Eevee","FALSE",,"282",,,,"15/15/15",,,,"50",,,,"1210",,,,"Quick Attack, Body Slam*, Swift",,,"133;134;135;136;196;197;470;471;700","133;134;135;136;196;197;470;471;700"
"134","Vaporeon","Eevee","FALSE",,"152",,,,"1/15/15",,,,"18",,,,"1500",,,,"Water Gun, Aqua Tail, Last Resort*",,,"133;134","134"
"137","Porygon","Porygon","FALSE",,"207",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Tackle*, Discharge*, Signal Beam*",,,"137;233;474","137;233;474"
"137","Porygon (Shadow)","Porygon","TRUE",,"219",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Tackle*, Discharge*, Signal Beam*",,,"137;233;474","137;233;474"
"138","Omanyte","Omanyte","FALSE",,"200",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb*, Rock Blast",,,"138;139","138;139"
"138","Omanyte (Shadow)","Omanyte","TRUE",,"202",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb*, Rock Blast",,,"138;139","138;139"
"139","Omastar","Omanyte","FALSE",,"238",,,,"0/9/15",,,,"20.5",,,,"1500",,,,"Mud Shot, Rock Slide*, Hydro Pump",,,"138;139","139"
"139","Omastar (Shadow)","Omanyte","TRUE",,"214",,,,"0/9/15",,,,"20.5",,,,"1500",,,,"Mud Shot, Rock Slide*, Hydro Pump",,,"138;139","139"
"140","Kabuto","Kabuto","FALSE",,"183",,,,"10/15/15",,,,"49.5",,,,"1499",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"140","Kabuto (Shadow)","Kabuto","TRUE",,"175",,,,"10/15/15",,,,"49.5",,,,"1499",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"141","Kabutops","Kabuto","FALSE",,"123",,,,"0/14/10",,,,"21",,,,"1498",,,,"Fury Cutter*, Stone Edge, Aqua Jet",,,"140;141","141"
"141","Kabutops (Shadow)","Kabuto","TRUE",,"114",,,,"0/14/10",,,,"21",,,,"1498",,,,"Fury Cutter*, Stone Edge, Aqua Jet",,,"140;141","141"
"143","Snorlax","Snorlax","FALSE",,"127",,,,"1/15/14",,,,"17.5",,,,"1500",,,,"Lick, Body Slam, Superpower",,,"143;446","143;446"
"143","Snorlax (Shadow)","Snorlax","TRUE",,"115",,,,"1/15/14",,,,"17.5",,,,"1500",,,,"Lick, Body Slam, Superpower",,,"143;446","143;446"
"144","Articuno (Galarian)","Articuno","FALSE",,"119",,,,"0/15/14",,,,"15.5",,,,"1495",,,,"Psycho Cut, Fly, Brave Bird",,,"144","144"
"150","Mewtwo (Shadow)","Mewtwo","TRUE",,"192",,,,"4/15/15",,,,"13",,,,"1480",,,,"Psycho Cut, Psystrike*, Thunderbolt",,,"150","150"
"151","Mew","Mew","FALSE",,"75",,,,"10/15/13",,,,"16.5",,,,"1498",,,,"Shadow Claw, Wild Charge, Psyshock",,,"151","151"
"158","Totodile","Totodile","FALSE",,"306",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"158","Totodile (Shadow)","Totodile","TRUE",,"314",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"159","Croconaw","Totodile","FALSE",,"220",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"159","Croconaw (Shadow)","Totodile","TRUE",,"249",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"160","Feraligatr","Totodile","FALSE",,"88",,,,"0/11/13",,,,"20",,,,"1500",,,,"Shadow Claw, Hydro Cannon*, Crunch",,,"158;159;160","160"
"160","Feraligatr (Shadow)","Totodile","TRUE",,"104",,,,"0/11/13",,,,"20",,,,"1500",,,,"Shadow Claw, Hydro Cannon*, Crunch",,,"158;159;160","160"
"164","Noctowl","Hoothoot","FALSE",,"58",,,,"1/14/15",,,,"28.5",,,,"1500",,,,"Wing Attack, Sky Attack, Shadow Ball",,,"163;164","164"
"176","Togetic","Togepi","FALSE",,"29",,,,"0/14/14",,,,"38.5",,,,"1498",,,,"Fairy Wind, Psyshock, Dazzling Gleam",,,"175;176;468","176;468"
"178","Xatu","Natu","FALSE",,"138",,,,"0/13/15",,,,"26",,,,"1500",,,,"Peck, Psyshock, Aerial Ace",,,"177;178","178"
"178","Xatu (Shadow)","Natu","TRUE",,"103",,,,"0/13/15",,,,"26",,,,"1500",,,,"Peck, Psyshock, Aerial Ace",,,"177;178","178"
"184","Azumarill","Marill","FALSE",,"13",,,,"0/15/15",,,,"45.5",,,,"1499",,,,"Bubble, Ice Beam, Play Rough",,,"183;184;298","184;298"
"186","Politoed","Politoed","FALSE",,"97",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Earthquake*",,,"60;61;186","186"
"186","Politoed (Shadow)","Politoed","TRUE",,"93",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Earthquake*",,,"60;61;186","186"
"190","Aipom","Aipom","FALSE",,"162",,,,"14/15/14",,,,"49.5",,,,"1494",,,,"Astonish, Swift, Aerial Ace",,,"190;424","190;424"
"190","Aipom (Shadow)","Aipom","TRUE",,"132",,,,"14/15/14",,,,"49.5",,,,"1494",,,,"Astonish, Swift, Aerial Ace",,,"190;424","190;424"
"195","Quagsire","Wooper","FALSE",,"98",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Mud Bomb",,,"194;195","195"
"195","Quagsire (Shadow)","Wooper","TRUE",,"89",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Mud Bomb",,,"194;195","195"
"196","Espeon","Eevee","FALSE",,"164",,,,"0/15/15",,,,"17.5",,,,"1500",,,,"Confusion, Psychic Fangs, Shadow Ball*",,,"133;196","196"
"199","Slowking","Slowpoke","FALSE",,"160",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"199","Slowking (Galarian)","Slowpoke","FALSE",,"15",,,,"0/14/13",,,,"21",,,,"1499",,,,"Acid, Psyshock, Shadow Ball",,,"79;199","199"
"199","Slowking (Shadow)","Slowpoke","TRUE",,"203",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"201","Unown","Unown","FALSE",,"344",,,,"15/15/15",,,,"50",,,,"1339",,,,"Hidden Power (Psychic), Struggle, NA",,,"201","201"
"202","Wobbuffet","Wobbuffet","FALSE",,"128",,,,"15/15/15",,,,"50",,,,"1160",,,,"Counter, Return<sup>†</sup>, Mirror Coat",,,"202;360","202;360"
"202","Wobbuffet (Shadow)","Wobbuffet","TRUE",,"262",,,,"15/15/15",,,,"50",,,,"1160",,,,"Counter, Mirror Coat, Frustration<sup>†</sup>",,,"202;360","202;360"
"203","Girafarig","Girafarig","FALSE",,"55",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"203","Girafarig (Shadow)","Girafarig","TRUE",,"47",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"206","Dunsparce","Dunsparce","FALSE",,"51",,,,"0/14/12",,,,"40",,,,"1499",,,,"Rollout, Drill Run, Rock Slide",,,"206;982","206;982"
"209","Snubbull","Snubbull","FALSE",,"287",,,,"15/15/14",,,,"50",,,,"1399",,,,"Tackle, Brick Break, Crunch",,,"209;210","209;210"
"209","Snubbull (Shadow)","Snubbull","TRUE",,"293",,,,"15/15/14",,,,"50",,,,"1399",,,,"Tackle, Brick Break, Crunch",,,"209;210","209;210"
"210","Granbull","Snubbull","FALSE",,"241",,,,"0/15/15",,,,"22",,,,"1500",,,,"Snarl, Close Combat, Crunch",,,"209;210","210"
"210","Granbull (Shadow)","Snubbull","TRUE",,"215",,,,"0/15/15",,,,"22",,,,"1500",,,,"Snarl, Close Combat, Crunch",,,"209;210","210"
"211","Qwilfish","Qwilfish","FALSE",,"63",,,,"0/12/14",,,,"28",,,,"1497",,,,"Poison Sting, Aqua Tail, Shadow Ball",,,"211;904","211;904"
"211","Qwilfish (Shadow)","Qwilfish","TRUE",,"46",,,,"0/12/14",,,,"28",,,,"1497",,,,"Poison Sting, Aqua Tail, Shadow Ball",,,"211;904","211;904"
"216","Teddiursa","Teddiursa","FALSE",,"239",,,,"15/15/14",,,,"50",,,,"1493",,,,"Lick, Swift, Cross Chop",,,"216;217;901","216;217;901"
"216","Teddiursa (Shadow)","Teddiursa","TRUE",,"213",,,,"15/15/14",,,,"50",,,,"1493",,,,"Lick, Swift, Cross Chop",,,"216;217;901","216;217;901"
"217","Ursaring","Teddiursa","FALSE",,"116",,,,"0/14/15",,,,"19",,,,"1500",,,,"Shadow Claw, Swift, Close Combat",,,"216;217;901","217;901"
"217","Ursaring (Shadow)","Teddiursa","TRUE",,"73",,,,"0/14/15",,,,"19",,,,"1500",,,,"Shadow Claw, Swift, Close Combat",,,"216;217;901","217;901"
"222","Corsola","Corsola","FALSE",,"158",,,,"10/15/15",,,,"50",,,,"1500",,,,"Bubble, Power Gem, Rock Blast",,,"222","222"
"224","Octillery","Remoraid","FALSE",,"315",,,,"0/15/13",,,,"24.5",,,,"1495",,,,"Lock On, Octazooka, Gunk Shot",,,"223;224","224"
"226","Mantine","Mantine","FALSE",,"5",,,,"0/15/13",,,,"27.5",,,,"1500",,,,"Wing Attack, Twister, Water Pulse",,,"226;458","226;458"
"230","Kingdra","Horsea","FALSE",,"25",,,,"0/15/13",,,,"21.5",,,,"1497",,,,"Dragon Breath, Swift, Surf",,,"116;117;230","230"
"230","Kingdra (Shadow)","Horsea","TRUE",,"17",,,,"0/15/13",,,,"21.5",,,,"1497",,,,"Dragon Breath, Swift, Surf",,,"116;117;230","230"
"233","Porygon2","Porygon","FALSE",,"248",,,,"0/12/15",,,,"21",,,,"1498",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"233","Porygon2 (Shadow)","Porygon","TRUE",,"270",,,,"0/12/15",,,,"21",,,,"1498",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"234","Stantler","Stantler","FALSE",,"224",,,,"0/11/15",,,,"26.5",,,,"1499",,,,"Tackle, Wild Charge, Stomp",,,"234;899","234;899"
"234","Stantler (Shadow)","Stantler","TRUE",,"274",,,,"0/11/15",,,,"26.5",,,,"1500",,,,"Tackle, Wild Charge, Stomp",,,"234;899","234;899"
"238","Smoochum","Jynx","FALSE",,"198",,,,"15/15/15",,,,"50",,,,"1460",,,,"Powder Snow, Psyshock, Ice Punch",,,"124;238","238"
"241","Miltank","Miltank","FALSE",,"1",,,,"0/14/14",,,,"24.5",,,,"1500",,,,"Rollout, Body Slam, Thunderbolt",,,"241","241"
"242","Blissey","Chansey","FALSE",,"190",,,,"0/15/3",,,,"21.5",,,,"1500",,,,"Zen Headbutt, Wild Charge*, Dazzling Gleam",,,"113;242;440","242;440"
"245","Suicune","Suicune","FALSE",,"178",,,,"1/15/14",,,,"19",,,,"1489",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"245","Suicune (Shadow)","Suicune","TRUE",,"170",,,,"1/15/14",,,,"19",,,,"1478",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"259","Marshtomp","Mudkip","FALSE",,"142",,,,"0/14/15",,,,"35",,,,"1499",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"259","Marshtomp (Shadow)","Mudkip","TRUE",,"135",,,,"0/14/15",,,,"35",,,,"1500",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"260","Swampert","Mudkip","FALSE",,"61",,,,"0/14/14",,,,"19",,,,"1499",,,,"Mud Shot, Hydro Cannon*, Earthquake",,,"258;259;260","260"
"260","Swampert (Shadow)","Mudkip","TRUE",,"82",,,,"0/14/14",,,,"19",,,,"1499",,,,"Mud Shot, Hydro Cannon*, Earthquake",,,"258;259;260","260"
"264","Linoone","Zigzagoon","FALSE",,"14",,,,"0/15/14",,,,"40",,,,"1497",,,,"Shadow Claw, Swift, Grass Knot",,,"263;264;862","264;862"
"277","Swellow","Taillow","FALSE",,"145",,,,"0/15/15",,,,"29.5",,,,"1499",,,,"Wing Attack, Brave Bird, Aerial Ace",,,"276;277","277"
"277","Swellow (Shadow)","Taillow","TRUE",,"256",,,,"0/15/15",,,,"29.5",,,,"1499",,,,"Wing Attack, Brave Bird, Sky Attack",,,"276;277","277"
"279","Pelipper","Wingull","FALSE",,"9",,,,"0/12/15",,,,"27",,,,"1500",,,,"Wing Attack, Weather Ball (Water), Hurricane",,,"278;279","279"
"282","Gardevoir","Ralts","FALSE",,"290",,,,"0/15/15",,,,"18",,,,"1499",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"282","Gardevoir (Shadow)","Ralts","TRUE",,"261",,,,"0/15/15",,,,"18",,,,"1499",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"288","Vigoroth","Slakoth","FALSE",,"146",,,,"1/15/15",,,,"29",,,,"1497",,,,"Counter, Body Slam, Rock Slide",,,"287;288;289","288;289"
"288","Vigoroth (Shadow)","Slakoth","TRUE",,"139",,,,"1/15/15",,,,"29",,,,"1497",,,,"Counter, Body Slam, Rock Slide",,,"287;288;289","288;289"
"289","Slaking","Slakoth","FALSE",,"346",,,,"0/14/15",,,,"12.5",,,,"1499",,,,"Yawn, Body Slam*, Earthquake",,,"287;288;289","289"
"289","Slaking (Shadow)","Slakoth","TRUE",,"345",,,,"0/14/15",,,,"12.5",,,,"1499",,,,"Yawn, Body Slam*, Earthquake",,,"287;288;289","289"
"294","Loudred","Whismur","FALSE",,"289",,,,"15/15/15",,,,"50",,,,"1500",,,,"Bite, Stomp, Disarming Voice",,,"293;294;295","294;295"
"294","Loudred (Shadow)","Whismur","TRUE",,"264",,,,"15/15/15",,,,"50",,,,"1500",,,,"Bite, Stomp, Disarming Voice",,,"293;294;295","294;295"
"295","Exploud","Whismur","FALSE",,"156",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Astonish, Crunch, Boomburst",,,"293;294;295","295"
"295","Exploud (Shadow)","Whismur","TRUE",,"206",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Astonish, Crunch, Boomburst",,,"293;294;295","295"
"301","Delcatty","Skitty","FALSE",,"185",,,,"0/15/15",,,,"49",,,,"1496",,,,"Feint Attack, Wild Charge, Disarming Voice",,,"300;301","301"
"320","Wailmer","Wailmer","FALSE",,"76",,,,"0/15/15",,,,"50",,,,"1499",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"320","Wailmer (Shadow)","Wailmer","TRUE",,"108",,,,"0/15/15",,,,"50",,,,"1499",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"321","Wailord","Wailmer","FALSE",,"81",,,,"0/15/14",,,,"25",,,,"1497",,,,"Rollout, Surf, Return<sup>†</sup>",,,"320;321","321"
"321","Wailord (Shadow)","Wailmer","TRUE",,"168",,,,"0/15/14",,,,"25",,,,"1497",,,,"Rollout, Surf, Hyper Beam",,,"320;321","321"
"325","Spoink","Spoink","FALSE",,"342",,,,"15/15/15",,,,"49.5",,,,"1499",,,,"Zen Headbutt, Shadow Ball, Return<sup>†</sup>",,,"325;326","325;326"
"325","Spoink (Shadow)","Spoink","TRUE",,"339",,,,"15/15/15",,,,"49.5",,,,"1499",,,,"Zen Headbutt, Shadow Ball, Mirror Coat",,,"325;326","325;326"
