"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"101","Electrode (Hisuian)","Voltorb","FALSE",,"3",,,,"1/14/14",,,,"26.5",,,,"1500",,,,"Thunder Shock, Energy Ball, Swift",,,"100;101","101"
"101","Electrode (Shadow)","Voltorb","TRUE",,"44",,,,"1/15/15",,,,"27",,,,"1500",,,,"Volt Switch, Hyper Beam, Foul Play",,,"100;101","101"
"125","Electabuzz","Electabuzz","FALSE",,"40",,,,"0/14/11",,,,"24.5",,,,"1498",,,,"Low Kick, Thunder Punch, Return<sup>†</sup>",,,"125;239;466","125;239;466"
"125","Electabuzz (Shadow)","Electabuzz","TRUE",,"52",,,,"0/14/11",,,,"24.5",,,,"1500",,,,"Low Kick, Thunder Punch, Thunderbolt",,,"125;239;466","125;239;466"
"135","Jolteon","Eevee","FALSE",,"61",,,,"0/12/15",,,,"19.5",,,,"1498",,,,"Thunder Shock, Discharge, Last Resort*",,,"133;135","135"
"145","Zapdos","Zapdos","FALSE",,"39",,,,"5/15/14",,,,"15.5",,,,"1493",,,,"Thunder Shock*, Drill Peck, Heat Wave",,,"145","145"
"145","Zapdos (Shadow)","Zapdos","TRUE",,"34",,,,"0/12/12",,,,"16",,,,"1489",,,,"Thunder Shock*, Drill Peck, Heat Wave",,,"145","145"
"170","Chinchou","Chinchou","FALSE",,"66",,,,"15/15/15",,,,"50",,,,"1265",,,,"Bubble, Water Pulse, Thunderbolt",,,"170;171","170;171"
"171","Lanturn","Chinchou","FALSE",,"11",,,,"0/13/14",,,,"28",,,,"1500",,,,"Water Gun, Surf, Thunderbolt",,,"170;171","171"
"180","Flaaffy","Mareep","FALSE",,"58",,,,"0/15/14",,,,"47",,,,"1499",,,,"Charge Beam, Discharge, Trailblaze",,,"179;180;181","180;181"
"180","Flaaffy (Shadow)","Mareep","TRUE",,"59",,,,"0/15/14",,,,"47",,,,"1499",,,,"Charge Beam, Discharge, Trailblaze",,,"179;180;181","180;181"
"181","Ampharos","Mareep","FALSE",,"18",,,,"0/13/11",,,,"20",,,,"1497",,,,"Volt Switch, Brutal Swing, Trailblaze",,,"179;180;181","181"
"181","Ampharos (Shadow)","Mareep","TRUE",,"21",,,,"0/13/11",,,,"20",,,,"1497",,,,"Volt Switch, Brutal Swing, Trailblaze",,,"179;180;181","181"
"239","Elekid","Electabuzz","FALSE",,"54",,,,"15/15/15",,,,"50",,,,"1364",,,,"Low Kick, Thunder Punch, Brick Break",,,"125;239;466","239"
"243","Raikou","Raikou","FALSE",,"8",,,,"3/15/14",,,,"16",,,,"1498",,,,"Thunder Shock, Shadow Ball, Aura Sphere",,,"243","243"
"243","Raikou (Shadow)","Raikou","TRUE",,"16",,,,"3/15/14",,,,"16",,,,"1489",,,,"Thunder Shock, Shadow Ball, Aura Sphere",,,"243","243"
"310","Manectric","Electrike","FALSE",,"43",,,,"0/15/15",,,,"24",,,,"1498",,,,"Snarl, Psychic Fangs, Overheat",,,"309;310","310"
"310","Manectric (Shadow)","Electrike","TRUE",,"65",,,,"0/15/15",,,,"24",,,,"1498",,,,"Snarl, Wild Charge, Overheat",,,"309;310","310"
"311","Plusle","Plusle","FALSE",,"12",,,,"0/15/14",,,,"34.5",,,,"1498",,,,"Quick Attack, Swift, Grass Knot",,,"311","311"
"312","Minun","Minun","FALSE",,"7",,,,"0/15/14",,,,"38.5",,,,"1496",,,,"Quick Attack, Swift, Grass Knot",,,"312","312"
"404","Luxio","Shinx","FALSE",,"67",,,,"0/15/15",,,,"48",,,,"1499",,,,"Spark, Wild Charge, Crunch",,,"403;404;405","404;405"
"404","Luxio (Shadow)","Shinx","TRUE",,"68",,,,"0/15/15",,,,"48",,,,"1499",,,,"Spark, Wild Charge, Crunch",,,"403;404;405","404;405"
"405","Luxray","Shinx","FALSE",,"36",,,,"0/15/12",,,,"19.5",,,,"1500",,,,"Hidden Power (Ground), Wild Charge, Psychic Fangs*",,,"403;404;405","405"
"405","Luxray (Shadow)","Shinx","TRUE",,"37",,,,"0/15/12",,,,"19.5",,,,"1500",,,,"Hidden Power (Ground), Wild Charge, Psychic Fangs*",,,"403;404;405","405"
"417","Pachirisu","Pachirisu","FALSE",,"19",,,,"15/15/14",,,,"50",,,,"1372",,,,"Volt Switch, Hyper Fang, Thunder Punch",,,"417","417"
"462","Magnezone","Magnemite","FALSE",,"32",,,,"0/13/15",,,,"17.5",,,,"1497",,,,"Volt Switch, Wild Charge, Mirror Shot",,,"81;82;462","462"
"462","Magnezone (Shadow)","Magnemite","TRUE",,"14",,,,"0/13/15",,,,"17.5",,,,"1497",,,,"Volt Switch, Wild Charge, Mirror Shot",,,"81;82;462","462"
"466","Electivire","Electabuzz","FALSE",,"31",,,,"1/15/15",,,,"18",,,,"1498",,,,"Low Kick, Ice Punch, Flamethrower*",,,"125;239;466","239;466"
"466","Electivire (Shadow)","Electabuzz","TRUE",,"22",,,,"1/15/15",,,,"18",,,,"1498",,,,"Low Kick, Ice Punch, Flamethrower*",,,"125;239;466","239;466"
"479","Rotom","Rotom","FALSE",,"4",,,,,,,,,,,,"1499",,,,"Astonish, Thunderbolt, Ominous Wind",,,"479","479"
"479","Rotom (Fan)","Rotom","FALSE",,"38",,,,"0/12/15",,,,"22",,,,"1500",,,,"Astonish, Thunderbolt, Ominous Wind",,,"479","479"
"479","Rotom (Frost)","Rotom","FALSE",,"56",,,,"0/12/15",,,,"22",,,,"1500",,,,"Astonish, Thunderbolt, Blizzard",,,"479","479"
"479","Rotom (Heat)","Rotom","FALSE",,"30",,,,"0/12/15",,,,"22",,,,"1500",,,,"Astonish, Overheat, Thunderbolt",,,"479","479"
"479","Rotom (Mow)","Rotom","FALSE",,"13",,,,"0/12/15",,,,"22",,,,"1500",,,,"Astonish, Ominous Wind, Leaf Storm",,,"479","479"
"479","Rotom (Wash)","Rotom","FALSE",,"63",,,,"0/12/15",,,,"22",,,,"1500",,,,"Astonish, Thunderbolt, Hydro Pump",,,"479","479"
"523","Zebstrika","Blitzle","FALSE",,"42",,,,"0/15/9",,,,"23.5",,,,"1500",,,,"Low Kick, Wild Charge, Flame Charge",,,"522;523","523"
"523","Zebstrika (Shadow)","Blitzle","TRUE",,"49",,,,"0/15/9",,,,"23.5",,,,"1500",,,,"Low Kick, Wild Charge, Flame Charge",,,"522;523","523"
"587","Emolga","Emolga","FALSE",,"27",,,,"0/13/15",,,,"41",,,,"1498",,,,"Quick Attack, Acrobatics, Discharge",,,"587","587"
"596","Galvantula","Joltik","FALSE",,"1",,,,"0/15/15",,,,"25.5",,,,"1500",,,,"Fury Cutter, Lunge, Cross Poison",,,"595;596","596"
"596","Galvantula (Shadow)","Joltik","TRUE",,"2",,,,"0/15/15",,,,"25.5",,,,"1500",,,,"Fury Cutter, Lunge, Cross Poison",,,"595;596","596"
"603","Eelektrik","Tynamo","FALSE",,"29",,,,"0/13/15",,,,"37.5",,,,"1497",,,,"Acid, Discharge, Crunch",,,"602;603;604","603;604"
"604","Eelektross","Tynamo","FALSE",,"26",,,,"1/15/14",,,,"20.5",,,,"1500",,,,"Acid, Crunch, Liquidation",,,"602;603;604","604"
"642","Thundurus (Incarnate)","Thundurus","FALSE",,"17",,,,"1/15/15",,,,"16.5",,,,"1500",,,,"Astonish, Crunch, Brick Break",,,"642","642"
"642","Thundurus (Incarnate) (Shadow)","Thundurus","TRUE",,"9",,,,"1/15/15",,,,"16.5",,,,"1500",,,,"Astonish, Crunch, Brick Break",,,"642","642"
"702","Dedenne","Dedenne","FALSE",,"24",,,,"0/14/12",,,,"33",,,,"1498",,,,"Thunder Shock, Discharge, Play Rough",,,"702","702"
"741","Oricorio (Pom-Pom)","Oricorio","FALSE",,"60",,,,"0/13/13",,,,"24.5",,,,"1497",,,,"Air Slash, Air Cutter, Aerial Ace",,,"741","741"
"777","Togedemaru","Togedemaru","FALSE",,"35",,,,"0/13/13",,,,"26.5",,,,"1500",,,,"Thunder Shock, Fell Stinger, Wild Charge",,,"777","777"
"836","Boltund","Yamper","FALSE",,"64",,,,"0/14/15",,,,"26",,,,"1500",,,,"Spark, Crunch, Thunder",,,"835;836","836"
"849","Toxtricity","Toxel","FALSE",,"5",,,,"0/15/15",,,,"21.5",,,,"1500",,,,"Acid, Wild Charge, Power-Up Punch",,,"848;849","849"
"877","Morpeko (Full Belly)","Morpeko","FALSE",,"33",,,,"1/15/15",,,,"29",,,,"1499",,,,"Thunder Shock, Aura Wheel, Psychic Fangs",,,"877","877"
"894","Regieleki","Regieleki","FALSE",,"62",,,,"1/13/13",,,,"20",,,,"1489",,,,"Volt Switch, Thunder Cage*, Hyper Beam",,,"894","894"
"922","Pawmo","Pawmi","FALSE",,"55",,,,"15/15/14",,,,"50",,,,"1468",,,,"Thunder Shock, Wild Charge, Thunder Punch",,,"921;922;923","922;923"
"923","Pawmot","Pawmi","FALSE",,"10",,,,"2/15/15",,,,"21",,,,"1500",,,,"Low Kick, Brick Break*, Close Combat",,,"921;922;923","923"
"939","Bellibolt","Tadbulb","FALSE",,"6",,,,"0/14/12",,,,"21.5",,,,"1500",,,,"Sucker Punch, Zap Cannon, Parabolic Charge",,,"938;939","939"
"941","Kilowattrel","Wattrel","FALSE",,"53",,,,"0/15/14",,,,"23",,,,"1499",,,,"Thunder Shock, Acrobatics, Aerial Ace",,,"940;941","941"
"1111","Select a Pokemon","Select a Pokemon","FALSE","","","","","","","","","","","","","","","","","","","","","1111","1111"
"1111","Select a Pokemon","Select a Pokemon","TRUE","","","","","","","","","","","","","","","","","","","","","1111","1111"
"1112","Select a Shadow Pokemon","Select a Shadow Pokemon","FALSE","","","","","","","","","","","","","","","","","","","","","1112","1112"
"1112","Select a Shadow Pokemon","Select a Shadow Pokemon","TRUE","","","","","","","","","","","","","","","","","","","","","1112","1112"
