"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"35","Clefairy","Clefairy","FALSE",,"327",,,,"15/15/15",,,,"50",,,,"1306",,,,"Zen Headbutt, Disarming Voice, Body Slam",,,"35;36;173","35;36;173"
"36","Clefable","Clefairy","FALSE",,"58",,,,"0/13/15",,,,"23.5",,,,"1498",,,,"Fairy Wind, Moonblast, Meteor Mash",,,"35;36;173","36;173"
"38","Ninetales (Alolan)","Vulpix","FALSE",,"53",,,,"0/14/12",,,,"25",,,,"1497",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"38","Ninetales (Alolan) (Shadow)","Vulpix","TRUE",,"56",,,,"0/14/12",,,,"25",,,,"1497",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"40","Wigglytuff","Jigglypuff","FALSE",,"77",,,,"0/15/12",,,,"30",,,,"1493",,,,"Charm, Icy Wind, Swift",,,"39;40;174","40;174"
"43","Oddish","Oddish","FALSE",,"104",,,,"15/15/15",,,,"50",,,,"1389",,,,"Acid, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"43","Oddish (Shadow)","Oddish","TRUE",,"105",,,,"15/15/15",,,,"50",,,,"1389",,,,"Acid, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"44","Gloom","Oddish","FALSE",,"130",,,,"0/12/14",,,,"39.5",,,,"1498",,,,"Acid, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"44","Gloom (Shadow)","Oddish","TRUE",,"136",,,,"0/12/14",,,,"39.5",,,,"1498",,,,"Acid, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"45","Vileplume","Oddish","FALSE",,"118",,,,"0/15/14",,,,"22",,,,"1499",,,,"Acid, Sludge Bomb, Petal Blizzard",,,"43;44;45","45"
"45","Vileplume (Shadow)","Oddish","TRUE",,"165",,,,"0/15/14",,,,"22",,,,"1499",,,,"Acid, Sludge Bomb, Moonblast",,,"43;44;45","45"
"47","Parasect","Paras","FALSE",,"113",,,,"0/13/15",,,,"32",,,,"1500",,,,"Fury Cutter, X-Scissor, Cross Poison",,,"46;47","47"
"55","Golduck","Psyduck","FALSE",,"144",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Confusion, Cross Chop, Liquidation",,,"54;55","55"
"55","Golduck (Shadow)","Psyduck","TRUE",,"125",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Confusion, Cross Chop, Liquidation",,,"54;55","55"
"61","Poliwhirl","Poliwag","FALSE",,"277",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald*, Mud Bomb",,,"60;61;62","61;62"
"61","Poliwhirl (Shadow)","Poliwag","TRUE",,"285",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald*, Mud Bomb",,,"60;61;62","61;62"
"62","Poliwrath","Poliwag","FALSE",,"100",,,,"0/14/15",,,,"22",,,,"1500",,,,"Mud Shot, Dynamic Punch, Icy Wind",,,"60;61;62","62"
"62","Poliwrath (Shadow)","Poliwag","TRUE",,"101",,,,"0/14/15",,,,"22",,,,"1500",,,,"Mud Shot, Dynamic Punch, Icy Wind",,,"60;61;62","62"
"70","Weepinbell","Bellsprout","FALSE",,"79",,,,"1/15/15",,,,"40.5",,,,"1500",,,,"Acid, Power Whip, Seed Bomb",,,"69;70;71","70;71"
"70","Weepinbell (Shadow)","Bellsprout","TRUE",,"54",,,,"1/15/15",,,,"40.5",,,,"1500",,,,"Acid, Power Whip, Seed Bomb",,,"69;70;71","70;71"
"71","Victreebel","Bellsprout","FALSE",,"17",,,,"1/15/15",,,,"23",,,,"1498",,,,"Acid, Leaf Blade, Sludge Bomb",,,"69;70;71","71"
"71","Victreebel (Shadow)","Bellsprout","TRUE",,"6",,,,"1/15/15",,,,"23",,,,"1498",,,,"Acid, Leaf Blade, Sludge Bomb",,,"69;70;71","71"
"72","Tentacool","Tentacool","FALSE",,"200",,,,"15/15/15",,,,"50",,,,"1176",,,,"Poison Sting, Water Pulse, Wrap",,,"72;73","72;73"
"72","Tentacool (Shadow)","Tentacool","TRUE",,"212",,,,"15/15/15",,,,"50",,,,"1176",,,,"Poison Sting, Water Pulse, Wrap",,,"72;73","72;73"
"73","Tentacruel","Tentacool","FALSE",,"2",,,,"1/15/14",,,,"23.5",,,,"1495",,,,"Acid, Scald, Payback",,,"72;73","73"
"73","Tentacruel (Shadow)","Tentacool","TRUE",,"10",,,,"1/15/14",,,,"23.5",,,,"1495",,,,"Acid, Scald, Payback",,,"72;73","73"
"78","Rapidash (Galarian)","Ponyta","FALSE",,"112",,,,"0/13/15",,,,"23",,,,"1499",,,,"Fairy Wind, Body Slam, Wild Charge*",,,"77;78","78"
"79","Slowpoke","Slowpoke","FALSE",,"124",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"79","Slowpoke (Shadow)","Slowpoke","TRUE",,"108",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"80","Slowbro","Slowpoke","FALSE",,"48",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Drain Punch, Ice Beam",,,"79;80","80"
"80","Slowbro (Shadow)","Slowpoke","TRUE",,"67",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Drain Punch, Ice Beam",,,"79;80","80"
"86","Seel","Seel","FALSE",,"305",,,,"15/15/15",,,,"50",,,,"1098",,,,"Water Gun*, Aqua Tail, Icy Wind",,,"86;87","86;87"
"87","Dewgong","Seel","FALSE",,"39",,,,"0/12/15",,,,"29.5",,,,"1498",,,,"Ice Shard*, Icy Wind*, Drill Run",,,"86;87","87"
"91","Cloyster","Shellder","FALSE",,"195",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"91","Cloyster (Shadow)","Shellder","TRUE",,"229",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"98","Krabby","Krabby","FALSE",,"310",,,,"0/15/15",,,,"43",,,,"1498",,,,"Bubble, Vise Grip, Razor Shell",,,"98;99","98;99"
"99","Kingler","Krabby","FALSE",,"298",,,,"0/9/15",,,,"20",,,,"1500",,,,"Bubble, Crabhammer, Vise Grip",,,"98;99","99"
"101","Electrode (Hisuian)","Voltorb","FALSE",,"46",,,,"1/14/14",,,,"26.5",,,,"1500",,,,"Thunder Shock, Wild Charge, Swift",,,"100;101","101"
"102","Exeggcute","Exeggcute","FALSE",,"221",,,,"15/15/14",,,,"50",,,,"1328",,,,"Confusion, Seed Bomb, Ancient Power",,,"102;103","102;103"
"102","Exeggcute (Shadow)","Exeggcute","TRUE",,"216",,,,"15/15/14",,,,"50",,,,"1328",,,,"Confusion, Seed Bomb, Ancient Power",,,"102;103","102;103"
"103","Exeggutor","Exeggcute","FALSE",,"174",,,,"1/15/14",,,,"18.5",,,,"1499",,,,"Confusion, Seed Bomb, Psychic",,,"102;103","103"
"103","Exeggutor (Alolan)","Exeggcute","FALSE",,"225",,,,"1/15/14",,,,"18.5",,,,"1498",,,,"Dragon Tail, Seed Bomb, Draco Meteor*",,,"102;103","103"
"103","Exeggutor (Alolan) (Shadow)","Exeggcute","TRUE",,"233",,,,"1/15/14",,,,"18.5",,,,"1498",,,,"Dragon Tail, Seed Bomb, Draco Meteor*",,,"102;103","103"
"103","Exeggutor (Shadow)","Exeggcute","TRUE",,"151",,,,"1/15/14",,,,"18.5",,,,"1499",,,,"Confusion, Seed Bomb, Psychic",,,"102;103","103"
"110","Weezing (Galarian)","Koffing","FALSE",,"14",,,,"0/14/14",,,,"25",,,,"1499",,,,"Fairy Wind, Sludge, Overheat",,,"109;110","110"
"110","Weezing (Galarian) (Shadow)","Koffing","TRUE",,"5",,,,"0/14/14",,,,"25",,,,"1499",,,,"Fairy Wind, Sludge, Overheat",,,"109;110","110"
"114","Tangela","Tangela","FALSE",,"207",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"114","Tangela (Shadow)","Tangela","TRUE",,"228",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"117","Seadra","Horsea","FALSE",,"286",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Hydro Pump, Dragon Pulse",,,"116;117;230","117;230"
"117","Seadra (Shadow)","Horsea","TRUE",,"301",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Hydro Pump, Dragon Pulse",,,"116;117;230","117;230"
"118","Goldeen","Goldeen","FALSE",,"253",,,,"15/15/15",,,,"50",,,,"1302",,,,"Peck, Aqua Tail, Horn Attack",,,"118;119","118;119"
"119","Seaking","Goldeen","FALSE",,"18",,,,"0/14/14",,,,"26.5",,,,"1500",,,,"Peck, Drill Run*, Icy Wind*",,,"118;119","119"
"121","Starmie","Staryu","FALSE",,"80",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Surf, Power Gem",,,"120;121","121"
"121","Starmie (Shadow)","Staryu","TRUE",,"91",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Surf, Power Gem",,,"120;121","121"
"122","Mr. Mime","Mr-mime","FALSE",,"123",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Psywave, Shadow Ball, Psychic",,,"122;439;866","122;439;866"
"128","Tauros (Aqua)","Tauros","FALSE",,"199",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Aqua Jet, Trailblaze",,,"128","128"
"130","Gyarados","Magikarp","FALSE",,"74",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail*, Crunch",,,"129;130","130"
"130","Gyarados (Shadow)","Magikarp","TRUE",,"76",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail*, Crunch",,,"129;130","130"
"131","Lapras","Lapras","FALSE",,"12",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Ice Beam*",,,"131","131"
"131","Lapras (Shadow)","Lapras","TRUE",,"36",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Ice Beam*",,,"131","131"
"134","Vaporeon","Eevee","FALSE",,"249",,,,"1/15/15",,,,"18",,,,"1500",,,,"Water Gun, Aqua Tail, Last Resort*",,,"133;134","134"
"138","Omanyte","Omanyte","FALSE",,"203",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb*, Rock Blast",,,"138;139","138;139"
"138","Omanyte (Shadow)","Omanyte","TRUE",,"204",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb*, Rock Blast",,,"138;139","138;139"
"139","Omastar","Omanyte","FALSE",,"237",,,,"0/9/15",,,,"20.5",,,,"1500",,,,"Mud Shot, Rock Slide*, Hydro Pump",,,"138;139","139"
"139","Omastar (Shadow)","Omanyte","TRUE",,"222",,,,"0/9/15",,,,"20.5",,,,"1500",,,,"Mud Shot, Rock Slide*, Hydro Pump",,,"138;139","139"
"140","Kabuto","Kabuto","FALSE",,"217",,,,"10/15/15",,,,"49.5",,,,"1499",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"140","Kabuto (Shadow)","Kabuto","TRUE",,"196",,,,"10/15/15",,,,"49.5",,,,"1499",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"141","Kabutops","Kabuto","FALSE",,"241",,,,"0/14/10",,,,"21",,,,"1498",,,,"Fury Cutter*, Stone Edge, Water Pulse",,,"140;141","141"
"141","Kabutops (Shadow)","Kabuto","TRUE",,"239",,,,"0/14/10",,,,"21",,,,"1498",,,,"Fury Cutter*, Stone Edge, Water Pulse",,,"140;141","141"
"153","Bayleef","Chikorita","FALSE",,"186",,,,"3/15/14",,,,"50",,,,"1499",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"153","Bayleef (Shadow)","Chikorita","TRUE",,"202",,,,"3/15/14",,,,"50",,,,"1499",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"154","Meganium","Chikorita","FALSE",,"90",,,,"0/10/15",,,,"24",,,,"1497",,,,"Vine Whip, Frenzy Plant*, Earthquake",,,"152;153;154","154"
"154","Meganium (Shadow)","Chikorita","TRUE",,"114",,,,"0/10/15",,,,"24",,,,"1497",,,,"Vine Whip, Frenzy Plant*, Earthquake",,,"152;153;154","154"
"158","Totodile","Totodile","FALSE",,"307",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"158","Totodile (Shadow)","Totodile","TRUE",,"315",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"159","Croconaw","Totodile","FALSE",,"257",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"159","Croconaw (Shadow)","Totodile","TRUE",,"262",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"160","Feraligatr","Totodile","FALSE",,"71",,,,"0/11/13",,,,"20",,,,"1500",,,,"Shadow Claw, Hydro Cannon*, Ice Beam",,,"158;159;160","160"
"160","Feraligatr (Shadow)","Totodile","TRUE",,"72",,,,"0/11/13",,,,"20",,,,"1500",,,,"Shadow Claw, Hydro Cannon*, Ice Beam",,,"158;159;160","160"
"170","Chinchou","Chinchou","FALSE",,"279",,,,"15/15/15",,,,"50",,,,"1265",,,,"Bubble, Water Pulse, Thunderbolt",,,"170;171","170;171"
"171","Lanturn","Chinchou","FALSE",,"94",,,,"0/13/14",,,,"28",,,,"1500",,,,"Spark, Surf, Thunderbolt",,,"170;171","171"
"176","Togetic","Togepi","FALSE",,"47",,,,"0/14/14",,,,"38.5",,,,"1498",,,,"Fairy Wind, Psyshock, Heat Wave",,,"175;176;468","176;468"
"182","Bellossom","Bellossom","FALSE",,"57",,,,"1/14/14",,,,"25",,,,"1498",,,,"Acid, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"182","Bellossom (Shadow)","Bellossom","TRUE",,"60",,,,"1/14/14",,,,"25",,,,"1498",,,,"Acid, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"184","Azumarill","Marill","FALSE",,"135",,,,"0/15/15",,,,"45.5",,,,"1499",,,,"Bubble, Ice Beam, Play Rough",,,"183;184;298","184;298"
"186","Politoed","Politoed","FALSE",,"137",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Ice Beam*",,,"60;61;186","186"
"186","Politoed (Shadow)","Politoed","TRUE",,"111",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Ice Beam*",,,"60;61;186","186"
"192","Sunflora","Sunkern","FALSE",,"243",,,,"0/15/14",,,,"26.5",,,,"1499",,,,"Bullet Seed, Leaf Storm, Sludge Bomb",,,"191;192","192"
"195","Quagsire","Wooper","FALSE",,"161",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Stone Edge",,,"194;195","195"
"195","Quagsire (Shadow)","Wooper","TRUE",,"128",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Stone Edge",,,"194;195","195"
"199","Slowking","Slowpoke","FALSE",,"172",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"199","Slowking (Shadow)","Slowpoke","TRUE",,"167",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"209","Snubbull","Snubbull","FALSE",,"291",,,,"15/15/14",,,,"50",,,,"1399",,,,"Tackle, Brick Break, Crunch",,,"209;210","209;210"
"209","Snubbull (Shadow)","Snubbull","TRUE",,"296",,,,"15/15/14",,,,"50",,,,"1399",,,,"Tackle, Brick Break, Crunch",,,"209;210","209;210"
"210","Granbull","Snubbull","FALSE",,"265",,,,"0/15/15",,,,"22",,,,"1500",,,,"Charm, Close Combat, Crunch",,,"209;210","210"
"210","Granbull (Shadow)","Snubbull","TRUE",,"252",,,,"0/15/15",,,,"22",,,,"1500",,,,"Charm, Close Combat, Crunch",,,"209;210","210"
"211","Qwilfish","Qwilfish","FALSE",,"51",,,,"0/12/14",,,,"28",,,,"1497",,,,"Poison Sting, Aqua Tail, Ice Beam",,,"211;904","211;904"
"211","Qwilfish (Shadow)","Qwilfish","TRUE",,"62",,,,"0/12/14",,,,"28",,,,"1497",,,,"Poison Sting, Aqua Tail, Ice Beam",,,"211;904","211;904"
"222","Corsola","Corsola","FALSE",,"232",,,,"10/15/15",,,,"50",,,,"1500",,,,"Bubble, Power Gem, Rock Blast",,,"222","222"
"224","Octillery","Remoraid","FALSE",,"303",,,,"0/15/13",,,,"24.5",,,,"1495",,,,"Lock On, Octazooka, Gunk Shot",,,"223;224","224"
"226","Mantine","Mantine","FALSE",,"15",,,,"0/15/13",,,,"27.5",,,,"1500",,,,"Wing Attack, Aerial Ace, Ice Beam",,,"226;458","226;458"
"230","Kingdra","Horsea","FALSE",,"32",,,,"0/15/13",,,,"21.5",,,,"1497",,,,"Dragon Breath, Swift, Outrage",,,"116;117;230","230"
"230","Kingdra (Shadow)","Horsea","TRUE",,"43",,,,"0/15/13",,,,"21.5",,,,"1497",,,,"Dragon Breath, Swift, Outrage",,,"116;117;230","230"
"245","Suicune","Suicune","FALSE",,"184",,,,"1/15/14",,,,"19",,,,"1489",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"245","Suicune (Shadow)","Suicune","TRUE",,"193",,,,"1/15/14",,,,"19",,,,"1478",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"251","Celebi","Celebi","FALSE",,"89",,,,"10/15/13",,,,"16.5",,,,"1498",,,,"Confusion, Aura Sphere, Leaf Storm",,,"251","251"
"253","Grovyle","Treecko","FALSE",,"139",,,,"0/15/14",,,,"38.5",,,,"1498",,,,"Quick Attack, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"253","Grovyle (Shadow)","Treecko","TRUE",,"164",,,,"0/15/14",,,,"38.5",,,,"1498",,,,"Bullet Seed, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"254","Sceptile","Treecko","FALSE",,"102",,,,"0/12/15",,,,"20.5",,,,"1498",,,,"Fury Cutter, Leaf Blade, Breaking Swipe",,,"252;253;254","254"
"254","Sceptile (Shadow)","Treecko","TRUE",,"84",,,,"0/12/15",,,,"20.5",,,,"1498",,,,"Fury Cutter, Leaf Blade, Breaking Swipe",,,"252;253;254","254"
"259","Marshtomp","Mudkip","FALSE",,"183",,,,"0/14/15",,,,"35",,,,"1499",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"259","Marshtomp (Shadow)","Mudkip","TRUE",,"188",,,,"0/14/15",,,,"35",,,,"1500",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"260","Swampert","Mudkip","FALSE",,"176",,,,"0/14/14",,,,"19",,,,"1499",,,,"Mud Shot, Hydro Cannon*, Earthquake",,,"258;259;260","260"
"260","Swampert (Shadow)","Mudkip","TRUE",,"168",,,,"0/14/14",,,,"19",,,,"1499",,,,"Mud Shot, Hydro Cannon*, Earthquake",,,"258;259;260","260"
"271","Lombre","Lotad","FALSE",,"300",,,,"15/15/14",,,,"50",,,,"1353",,,,"Bubble, Scald, Grass Knot",,,"270;271;272","271;272"
"272","Ludicolo","Lotad","FALSE",,"50",,,,"0/15/15",,,,"24.5",,,,"1500",,,,"Astonish, Weather Ball (Water), Leaf Storm",,,"270;271;272","272"
"274","Nuzleaf","Seedot","FALSE",,"197",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"274","Nuzleaf (Shadow)","Seedot","TRUE",,"180",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"275","Shiftry","Seedot","FALSE",,"153",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Snarl, Leaf Blade, Foul Play",,,"273;274;275","275"
"275","Shiftry (Shadow)","Seedot","TRUE",,"116",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Snarl, Leaf Blade, Foul Play",,,"273;274;275","275"
"279","Pelipper","Wingull","FALSE",,"31",,,,"0/12/15",,,,"27",,,,"1500",,,,"Wing Attack, Weather Ball (Water), Hurricane",,,"278;279","279"
"282","Gardevoir","Ralts","FALSE",,"275",,,,"0/15/15",,,,"18",,,,"1499",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"282","Gardevoir (Shadow)","Ralts","TRUE",,"264",,,,"0/15/15",,,,"18",,,,"1499",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"286","Breloom","Shroomish","FALSE",,"236",,,,"2/15/15",,,,"21",,,,"1500",,,,"Force Palm, Dynamic Punch, Grass Knot*",,,"285;286","286"
"303","Mawile","Mawile","FALSE",,"16",,,,"1/15/15",,,,"40",,,,"1497",,,,"Astonish, Vise Grip, Iron Head",,,"303","303"
"303","Mawile (Shadow)","Mawile","TRUE",,"21",,,,"1/15/15",,,,"40",,,,"1497",,,,"Astonish, Iron Head, Vise Grip",,,"303","303"
"315","Roselia","Roselia","FALSE",,"231",,,,"0/13/15",,,,"31",,,,"1497",,,,"Poison Jab, Sludge Bomb, Petal Blizzard",,,"315;406;407","315;406;407"
"319","Sharpedo","Carvanha","FALSE",,"274",,,,"0/15/15",,,,"25.5",,,,"1498",,,,"Waterfall, Crunch, Poison Fang",,,"318;319","319"
"319","Sharpedo (Shadow)","Carvanha","TRUE",,"272",,,,"0/15/15",,,,"25.5",,,,"1498",,,,"Waterfall, Crunch, Poison Fang",,,"318;319","319"
"320","Wailmer","Wailmer","FALSE",,"166",,,,"0/15/15",,,,"50",,,,"1499",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"320","Wailmer (Shadow)","Wailmer","TRUE",,"141",,,,"0/15/15",,,,"50",,,,"1499",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"321","Wailord","Wailmer","FALSE",,"169",,,,"0/15/14",,,,"25",,,,"1497",,,,"Rollout, Surf, Return<sup>†</sup>",,,"320;321","321"
"321","Wailord (Shadow)","Wailmer","TRUE",,"181",,,,"0/15/14",,,,"25",,,,"1497",,,,"Rollout, Surf, Hyper Beam",,,"320;321","321"
"332","Cacturne","Cacnea","FALSE",,"117",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dynamic Punch",,,"331;332","332"
"332","Cacturne (Shadow)","Cacnea","TRUE",,"119",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dynamic Punch",,,"331;332","332"
"340","Whiscash","Barboach","FALSE",,"218",,,,"0/14/13",,,,"28",,,,"1495",,,,"Mud Shot, Mud Bomb, Scald",,,"339;340","340"
"340","Whiscash (Shadow)","Barboach","TRUE",,"206",,,,"0/14/13",,,,"28",,,,"1495",,,,"Mud Shot, Mud Bomb, Scald",,,"339;340","340"
"341","Corphish","Corphish","FALSE",,"308",,,,"15/15/15",,,,"50",,,,"1391",,,,"Bubble, Aqua Jet, Vise Grip",,,"341;342","341;342"
"341","Corphish (Shadow)","Corphish","TRUE",,"304",,,,"15/15/15",,,,"50",,,,"1391",,,,"Bubble, Aqua Jet, Vise Grip",,,"341;342","341;342"
"342","Crawdaunt","Corphish","FALSE",,"248",,,,"2/15/14",,,,"22.5",,,,"1498",,,,"Waterfall, Night Slash, Scald",,,"341;342","342"
"342","Crawdaunt (Shadow)","Corphish","TRUE",,"213",,,,"2/15/14",,,,"22.5",,,,"1498",,,,"Waterfall, Night Slash, Scald",,,"341;342","342"
"345","Lileep","Lileep","FALSE",,"83",,,,"15/15/15",,,,"50",,,,"1460",,,,"Acid, Grass Knot, Ancient Power",,,"345;346","345;346"
"345","Lileep (Shadow)","Lileep","TRUE",,"87",,,,"15/15/15",,,,"50",,,,"1460",,,,"Acid, Grass Knot, Ancient Power",,,"345;346","345;346"
"346","Cradily","Lileep","FALSE",,"23",,,,"0/15/15",,,,"26",,,,"1497",,,,"Acid, Rock Tomb, Grass Knot",,,"345;346","346"
"346","Cradily (Shadow)","Lileep","TRUE",,"44",,,,"0/15/15",,,,"26",,,,"1497",,,,"Acid, Rock Tomb, Grass Knot",,,"345;346","346"
"350","Milotic","Feebas","FALSE",,"191",,,,"0/15/11",,,,"19",,,,"1498",,,,"Waterfall, Aqua Tail, Wrap",,,"349;350","350"
"350","Milotic (Shadow)","Feebas","TRUE",,"171",,,,"0/15/11",,,,"19",,,,"1498",,,,"Waterfall, Aqua Tail, Wrap",,,"349;350","350"
"357","Tropius","Tropius","FALSE",,"64",,,,"0/15/15",,,,"30",,,,"1498",,,,"Air Slash, Leaf Blade, Aerial Ace",,,"357","357"
