"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Ultra_Rank","Master_Rank","Little_IVs","Great_IVs","Ultra_IVs","Master_IVs","Little_Level","Great_Level","Ultra_Level","Master_Level","Little_CP","Great_CP","Ultra_CP","Master_CP","Little_MoveSet","Great_MoveSet","Ultra_MoveSet","Master_MoveSet","Evo_Fam","Evo_Next"
"15","Beedrill","Weedle","FALSE",,"284",,,,"0/13/14",,,,"32.5",,,,"1500",,,,"Poison Sting, X-Scissor, Drill Run",,,"13;14;15","15"
"15","Beedrill (Shadow)","Weedle","TRUE",,"259",,,,"0/13/14",,,,"32.5",,,,"1500",,,,"Poison Sting, X-Scissor, Drill Run",,,"13;14;15","15"
"18","Pidgeot","Pidgey","FALSE",,"265",,,,"0/14/14",,,,"27",,,,"1499",,,,"Gust, Air Cutter, Brave Bird",,,"16;17;18","18"
"18","Pidgeot (Shadow)","Pidgey","TRUE",,"243",,,,"0/14/14",,,,"27",,,,"1499",,,,"Gust, Brave Bird, Air Cutter",,,"16;17;18","18"
"20","Raticate (Alolan)","Rattata","FALSE",,"478",,,,"0/13/14",,,,"39",,,,"1497",,,,"Quick Attack, Crunch, Return",,,"19;20","20"
"20","Raticate (Alolan) (Shadow)","Rattata","TRUE",,"629",,,,"0/13/14",,,,"39",,,,"1497",,,,"Quick Attack, Crunch, Hyper Beam",,,"19;20","20"
"22","Fearow","Spearow","FALSE",,"79",,,,"0/15/14",,,,"28.5",,,,"1500",,,,"Peck, Drill Peck, Drill Run",,,"21;22","22"
"26","Raichu","Pikachu","FALSE",,"289",,,,"0/15/14",,,,"26",,,,"1500",,,,"Thunder Shock, Wild Charge, Trailblaze",,,"25;26;172","26;172"
"26","Raichu (Alolan)","Pikachu","FALSE",,"448",,,,"1/15/15",,,,"24.5",,,,"1498",,,,"Thunder Shock, Wild Charge, Trailblaze",,,"25;26;172","26;172"
"27","Sandshrew","Sandshrew","FALSE",,"613",,,,"15/15/15",,,,"50",,,,"1426",,,,"Sand Attack, Rock Tomb, Rock Slide",,,"27;28","27;28"
"27","Sandshrew (Alolan)","Sandshrew","FALSE",,"196",,,,"15/15/15",,,,"50",,,,"1462",,,,"Powder Snow, Night Slash, Gyro Ball",,,"27;28","27;28"
"27","Sandshrew (Alolan) (Shadow)","Sandshrew","TRUE",,"200",,,,"15/15/15",,,,"50",,,,"1462",,,,"Powder Snow, Night Slash, Gyro Ball",,,"27;28","27;28"
"27","Sandshrew (Shadow)","Sandshrew","TRUE",,"656",,,,"15/15/15",,,,"50",,,,"1426",,,,"Sand Attack, Rock Tomb, Rock Slide",,,"27;28","27;28"
"28","Sandslash","Sandshrew","FALSE",,"261",,,,"0/14/15",,,,"24",,,,"1497",,,,"Sand Attack, Rock Tomb, Night Slash",,,"27;28","28"
"28","Sandslash (Alolan)","Sandshrew","FALSE",,"127",,,,"0/14/14",,,,"23.5",,,,"1499",,,,"Shadow Claw, Ice Punch, Drill Run",,,"27;28","28"
"28","Sandslash (Alolan) (Shadow)","Sandshrew","TRUE",,"201",,,,"0/14/14",,,,"23.5",,,,"1499",,,,"Shadow Claw, Ice Punch, Drill Run",,,"27;28","28"
"28","Sandslash (Shadow)","Sandshrew","TRUE",,"292",,,,"0/14/15",,,,"24",,,,"1497",,,,"Sand Attack, Rock Tomb, Night Slash",,,"27;28","28"
"30","Nidorina","Nidoran-f","FALSE",,"233",,,,"15/15/15",,,,"50",,,,"1480",,,,"Poison Sting, Poison Fang, Thunderbolt",,,"29;30;31","30;31"
"30","Nidorina (Shadow)","Nidoran-f","TRUE",,"325",,,,"15/15/15",,,,"50",,,,"1480",,,,"Poison Sting, Poison Fang, Dig",,,"29;30;31","30;31"
"31","Nidoqueen","Nidoran-f","FALSE",,"118",,,,"0/15/12",,,,"23",,,,"1498",,,,"Mud Slap, Stone Edge, Poison Fang",,,"29;30;31","31"
"31","Nidoqueen (Shadow)","Nidoran-f","TRUE",,"130",,,,"0/15/12",,,,"23",,,,"1498",,,,"Mud Slap, Stone Edge, Poison Fang",,,"29;30;31","31"
"34","Nidoking","Nidoran-m","FALSE",,"568",,,,"0/14/15",,,,"22",,,,"1500",,,,"Fury Cutter, Sand Tomb, Earth Power",,,"32;33;34","34"
"34","Nidoking (Shadow)","Nidoran-m","TRUE",,"594",,,,"0/14/15",,,,"22",,,,"1500",,,,"Fury Cutter, Sand Tomb, Earth Power",,,"32;33;34","34"
"36","Clefable","Clefairy","FALSE",,"31",,,,"0/13/15",,,,"23.5",,,,"1498",,,,"Fairy Wind, Moonblast, Swift",,,"35;36;173","36;173"
"38","Ninetales","Vulpix","FALSE",,"59",,,,"0/15/15",,,,"25",,,,"1496",,,,"Ember, Weather Ball (Fire), Overheat",,,"37;38","38"
"38","Ninetales (Alolan)","Vulpix","FALSE",,"115",,,,"0/14/12",,,,"25",,,,"1497",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"38","Ninetales (Alolan) (Shadow)","Vulpix","TRUE",,"78",,,,"0/14/12",,,,"25",,,,"1497",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"38","Ninetales (Shadow)","Vulpix","TRUE",,"32",,,,"0/15/15",,,,"25",,,,"1496",,,,"Ember, Weather Ball (Fire), Overheat",,,"37;38","38"
"40","Wigglytuff","Jigglypuff","FALSE",,"35",,,,"0/15/12",,,,"30",,,,"1493",,,,"Charm, Icy Wind, Swift",,,"39;40;174","40;174"
"42","Golbat","Zubat","FALSE",,"587",,,,"0/15/15",,,,"29",,,,"1499",,,,"Wing Attack, Poison Fang, Shadow Ball",,,"41;42;169","42;169"
"42","Golbat (Shadow)","Zubat","TRUE",,"623",,,,"0/15/15",,,,"29",,,,"1499",,,,"Wing Attack, Poison Fang, Shadow Ball",,,"41;42;169","42;169"
"43","Oddish","Oddish","FALSE",,"619",,,,"15/15/15",,,,"50",,,,"1389",,,,"Acid, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"43","Oddish (Shadow)","Oddish","TRUE",,"643",,,,"15/15/15",,,,"50",,,,"1389",,,,"Acid, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"44","Gloom","Oddish","FALSE",,"657",,,,"0/12/14",,,,"39.5",,,,"1498",,,,"Acid, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"47","Parasect","Paras","FALSE",,"306",,,,"0/13/15",,,,"32",,,,"1500",,,,"Fury Cutter, X-Scissor, Cross Poison",,,"46;47","47"
"49","Venomoth","Venonat","FALSE",,"457",,,,"0/13/15",,,,"27.5",,,,"1497",,,,"Psywave, Poison Fang, Bug Buzz",,,"48;49","49"
"49","Venomoth (Shadow)","Venonat","TRUE",,"488",,,,"0/13/15",,,,"27.5",,,,"1497",,,,"Psywave, Poison Fang, Bug Buzz",,,"48;49","49"
"51","Dugtrio","Diglett","FALSE",,"424",,,,"0/14/15",,,,"44",,,,"1500",,,,"Mud Slap, Mud Bomb, Stone Edge",,,"50;51","51"
"51","Dugtrio (Alolan)","Diglett","FALSE",,"428",,,,"0/14/15",,,,"29.5",,,,"1499",,,,"Mud Slap, Mud Bomb, Iron Head",,,"50;51","51"
"51","Dugtrio (Alolan) (Shadow)","Diglett","TRUE",,"342",,,,"0/14/15",,,,"29.5",,,,"1499",,,,"Mud Slap, Mud Bomb, Iron Head",,,"50;51","51"
"51","Dugtrio (Shadow)","Diglett","TRUE",,"343",,,,"0/14/15",,,,"44",,,,"1500",,,,"Mud Slap, Mud Bomb, Stone Edge",,,"50;51","51"
"55","Golduck","Psyduck","FALSE",,"369",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Confusion, Cross Chop, Liquidation",,,"54;55","55"
"55","Golduck (Shadow)","Psyduck","TRUE",,"329",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Confusion, Cross Chop, Liquidation",,,"54;55","55"
"58","Growlithe","Growlithe","FALSE",,"362",,,,"15/15/15",,,,"50",,,,"1405",,,,"Ember, Flame Wheel, Body Slam",,,"58;59","58;59"
"58","Growlithe (Hisuian)","Growlithe","FALSE",,"515",,,,"15/15/14",,,,"50",,,,"1495",,,,"Ember, Rock Slide, Flamethrower",,,"58;59","58;59"
"58","Growlithe (Shadow)","Growlithe","TRUE",,"215",,,,"15/15/15",,,,"50",,,,"1405",,,,"Ember, Flame Wheel, Body Slam",,,"58;59","58;59"
"59","Arcanine","Growlithe","FALSE",,"323",,,,"0/14/15",,,,"18.5",,,,"1496",,,,"Fire Fang, Wild Charge, Psychic Fangs",,,"58;59","59"
"59","Arcanine (Shadow)","Growlithe","TRUE",,"294",,,,"0/14/15",,,,"18.5",,,,"1496",,,,"Fire Fang, Wild Charge, Psychic Fangs",,,"58;59","59"
"61","Poliwhirl","Poliwag","FALSE",,"547",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald, Mud Bomb",,,"60;61;62","61;62"
"61","Poliwhirl (Shadow)","Poliwag","TRUE",,"625",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald, Mud Bomb",,,"60;61;62","61;62"
"62","Poliwrath","Poliwag","FALSE",,"266",,,,"0/14/15",,,,"22",,,,"1500",,,,"Counter, Scald, Icy Wind",,,"60;61;62","62"
"62","Poliwrath (Shadow)","Poliwag","TRUE",,"318",,,,"0/14/15",,,,"22",,,,"1500",,,,"Counter, Scald, Icy Wind",,,"60;61;62","62"
"66","Machop","Machop","FALSE",,"345",,,,"15/15/15",,,,"50",,,,"1445",,,,"Karate Chop, Cross Chop, Return",,,"66;67;68","66;67;68"
"66","Machop (Shadow)","Machop","TRUE",,"282",,,,"15/15/15",,,,"50",,,,"1445",,,,"Karate Chop, Cross Chop, Brick Break",,,"66;67;68","66;67;68"
"67","Machoke","Machop","FALSE",,"206",,,,"0/15/14",,,,"28",,,,"1499",,,,"Karate Chop, Cross Chop, Return",,,"66;67;68","67;68"
"67","Machoke (Shadow)","Machop","TRUE",,"36",,,,"0/15/14",,,,"28",,,,"1499",,,,"Karate Chop, Cross Chop, Dynamic Punch",,,"66;67;68","67;68"
"68","Machamp","Machop","FALSE",,"42",,,,"0/14/11",,,,"18.5",,,,"1498",,,,"Karate Chop, Cross Chop, Rock Slide",,,"66;67;68","68"
"68","Machamp (Shadow)","Machop","TRUE",,"18",,,,"0/14/11",,,,"18.5",,,,"1498",,,,"Karate Chop, Cross Chop, Rock Slide",,,"66;67;68","68"
"70","Weepinbell","Bellsprout","FALSE",,"531",,,,"1/15/15",,,,"40.5",,,,"1500",,,,"Acid, Power Whip, Seed Bomb",,,"69;70;71","70;71"
"70","Weepinbell (Shadow)","Bellsprout","TRUE",,"576",,,,"1/15/15",,,,"40.5",,,,"1500",,,,"Acid, Power Whip, Seed Bomb",,,"69;70;71","70;71"
"71","Victreebel","Bellsprout","FALSE",,"169",,,,"1/15/15",,,,"23",,,,"1498",,,,"Acid, Leaf Blade, Sludge Bomb",,,"69;70;71","71"
"71","Victreebel (Shadow)","Bellsprout","TRUE",,"119",,,,"1/15/15",,,,"23",,,,"1498",,,,"Acid, Leaf Blade, Sludge Bomb",,,"69;70;71","71"
"73","Tentacruel","Tentacool","FALSE",,"320",,,,"1/15/14",,,,"23.5",,,,"1495",,,,"Acid, Scald, Sludge Wave",,,"72;73","73"
"73","Tentacruel (Shadow)","Tentacool","TRUE",,"507",,,,"1/15/14",,,,"23.5",,,,"1495",,,,"Acid, Scald, Sludge Wave",,,"72;73","73"
"74","Geodude (Alolan)","Geodude","FALSE",,"469",,,,"15/15/15",,,,"50",,,,"1462",,,,"Volt Switch, Rock Tomb, Rock Slide",,,"74;75;76","74;75;76"
"74","Geodude (Alolan) (Shadow)","Geodude","TRUE",,"578",,,,"15/15/15",,,,"50",,,,"1462",,,,"Volt Switch, Rock Tomb, Rock Slide",,,"74;75;76","74;75;76"
"75","Graveler","Geodude","FALSE",,"519",,,,"0/14/15",,,,"30.5",,,,"1499",,,,"Mud Slap, Rock Slide, Dig",,,"74;75;76","75;76"
"75","Graveler (Alolan)","Geodude","FALSE",,"312",,,,"0/14/15",,,,"30.5",,,,"1499",,,,"Volt Switch, Stone Edge, Rock Blast",,,"74;75;76","75;76"
"75","Graveler (Alolan) (Shadow)","Geodude","TRUE",,"344",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Volt Switch, Stone Edge, Rock Blast",,,"74;75;76","75;76"
"75","Graveler (Shadow)","Geodude","TRUE",,"458",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Mud Slap, Rock Slide, Dig",,,"74;75;76","75;76"
"76","Golem","Geodude","FALSE",,"476",,,,"1/14/15",,,,"19",,,,"1497",,,,"Mud Slap, Stone Edge, Rock Blast",,,"74;75;76","76"
"76","Golem (Alolan)","Geodude","FALSE",,"384",,,,"1/14/15",,,,"19",,,,"1497",,,,"Volt Switch, Wild Charge, Rock Blast",,,"74;75;76","76"
"76","Golem (Alolan) (Shadow)","Geodude","TRUE",,"355",,,,"1/14/15",,,,"19",,,,"1497",,,,"Volt Switch, Wild Charge, Rock Blast",,,"74;75;76","76"
"76","Golem (Shadow)","Geodude","TRUE",,"386",,,,"1/14/15",,,,"19",,,,"1497",,,,"Mud Slap, Stone Edge, Rock Blast",,,"74;75;76","76"
"77","Ponyta","Ponyta","FALSE",,"502",,,,"0/15/14",,,,"37.5",,,,"1500",,,,"Ember, Flame Wheel, Stomp",,,"77;78","77;78"
"78","Rapidash","Ponyta","FALSE",,"516",,,,"0/13/15",,,,"23",,,,"1499",,,,"Incinerate, Flame Charge, Wild Charge",,,"77;78","78"
"78","Rapidash (Galarian)","Ponyta","FALSE",,"257",,,,"0/13/15",,,,"23",,,,"1499",,,,"Fairy Wind, Body Slam, Wild Charge",,,"77;78","78"
"79","Slowpoke","Slowpoke","FALSE",,"514",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"79","Slowpoke (Galarian)","Slowpoke","FALSE",,"467",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Surf",,,"79;80;199","79;80;199"
"79","Slowpoke (Shadow)","Slowpoke","TRUE",,"522",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"80","Slowbro","Slowpoke","FALSE",,"349",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Drain Punch, Ice Beam",,,"79;80","80"
"80","Slowbro (Galarian)","Slowpoke","FALSE",,"285",,,,"0/14/11",,,,"23.5",,,,"1500",,,,"Confusion, Brutal Swing, Sludge Bomb",,,"79;80","80"
"80","Slowbro (Shadow)","Slowpoke","TRUE",,"378",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Drain Punch, Ice Beam",,,"79;80","80"
"81","Magnemite","Magnemite","FALSE",,"297",,,,"12/15/13",,,,"50",,,,"1496",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","81;82;462"
"81","Magnemite (Shadow)","Magnemite","TRUE",,"268",,,,"12/15/13",,,,"50",,,,"1496",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","81;82;462"
"82","Magneton","Magnemite","FALSE",,"269",,,,"0/15/15",,,,"22.5",,,,"1499",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","82;462"
"82","Magneton (Shadow)","Magnemite","TRUE",,"214",,,,"0/15/15",,,,"22.5",,,,"1499",,,,"Thunder Shock, Discharge, Magnet Bomb",,,"81;82;462","82;462"
"83","Farfetch'd","Farfetchd","FALSE",,"211",,,,"15/15/15",,,,"50",,,,"1397",,,,"Fury Cutter, Leaf Blade, Aerial Ace",,,"83;865","83;865"
"83","Farfetch'd (Galarian)","Farfetchd","FALSE",,"256",,,,"0/15/15",,,,"38",,,,"1499",,,,"Fury Cutter, Leaf Blade, Brave Bird",,,"83;865","83;865"
"85","Dodrio","Doduo","FALSE",,"125",,,,"0/12/15",,,,"24",,,,"1496",,,,"Peck, Drill Peck, Brave Bird",,,"84;85","85"
"87","Dewgong","Seel","FALSE",,"114",,,,"0/12/15",,,,"29.5",,,,"1498",,,,"Ice Shard, Icy Wind, Drill Run",,,"86;87","87"
"88","Grimer","Grimer","FALSE",,"433",,,,"10/15/14",,,,"50",,,,"1491",,,,"Poison Jab, Sludge, Mud Bomb",,,"88;89","88;89"
"88","Grimer (Alolan)","Grimer","FALSE",,"526",,,,"10/15/14",,,,"50",,,,"1497",,,,"Poison Jab, Crunch, Sludge Bomb",,,"88;89","88;89"
"88","Grimer (Alolan) (Shadow)","Grimer","TRUE",,"608",,,,"10/15/14",,,,"50",,,,"1497",,,,"Poison Jab, Crunch, Sludge Bomb",,,"88;89","88;89"
"88","Grimer (Shadow)","Grimer","TRUE",,"295",,,,"10/15/14",,,,"50",,,,"1497",,,,"Mud Slap, Sludge, Mud Bomb",,,"88;89","88;89"
"89","Muk","Grimer","FALSE",,"455",,,,"0/15/14",,,,"20.5",,,,"1491",,,,"Poison Jab, Thunder Punch, Dark Pulse",,,"88;89","89"
"89","Muk (Alolan)","Grimer","FALSE",,"337",,,,"0/15/14",,,,"20.5",,,,"1491",,,,"Poison Jab, Dark Pulse, Acid Spray",,,"88;89","89"
"89","Muk (Alolan) (Shadow)","Grimer","TRUE",,"446",,,,"0/15/14",,,,"20.5",,,,"1491",,,,"Poison Jab, Dark Pulse, Acid Spray",,,"88;89","89"
"89","Muk (Shadow)","Grimer","TRUE",,"562",,,,"0/15/14",,,,"20.5",,,,"1491",,,,"Poison Jab, Thunder Punch, Dark Pulse",,,"88;89","89"
"91","Cloyster","Shellder","FALSE",,"577",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"93","Haunter","Gastly","FALSE",,"274",,,,"1/15/14",,,,"28.5",,,,"1498",,,,"Shadow Claw, Shadow Punch, Ice Punch",,,"92;93;94","93;94"
"93","Haunter (Shadow)","Gastly","TRUE",,"633",,,,"1/15/14",,,,"28.5",,,,"1498",,,,"Shadow Claw, Ice Punch, Shadow Ball",,,"92;93;94","93;94"
"94","Gengar","Gastly","FALSE",,"311",,,,"0/13/13",,,,"19.5",,,,"1495",,,,"Shadow Claw, Shadow Punch, Sludge Bomb",,,"92;93;94","94"
"94","Gengar (Shadow)","Gastly","TRUE",,"286",,,,"0/13/13",,,,"19.5",,,,"1495",,,,"Shadow Claw, Shadow Punch, Sludge Bomb",,,"92;93;94","94"
"97","Hypno","Drowzee","FALSE",,"117",,,,"0/13/13",,,,"28",,,,"1500",,,,"Confusion, Shadow Ball, Thunder Punch",,,"96;97","97"
"97","Hypno (Shadow)","Drowzee","TRUE",,"223",,,,"0/13/13",,,,"28",,,,"1500",,,,"Confusion, Thunder Punch, Ice Punch",,,"96;97","97"
"101","Electrode","Voltorb","FALSE",,"317",,,,"1/15/15",,,,"27",,,,"1500",,,,"Volt Switch, Discharge, Foul Play",,,"100;101","101"
"101","Electrode (Hisuian)","Voltorb","FALSE",,"187",,,,"1/14/14",,,,"26.5",,,,"1500",,,,"Thunder Shock, Wild Charge, Swift",,,"100;101","101"
"101","Electrode (Shadow)","Voltorb","TRUE",,"278",,,,"1/15/15",,,,"27",,,,"1500",,,,"Volt Switch, Discharge, Foul Play",,,"100;101","101"
"104","Cubone (Shadow)","Cubone","TRUE",,"524",,,,"15/15/15",,,,"50",,,,"1152",,,,"Mud Slap, Bone Club, Dig",,,"104;105","104;105"
"105","Marowak (Alolan)","Cubone","FALSE",,"40",,,,"0/14/14",,,,"33.5",,,,"1496",,,,"Fire Spin, Bone Club, Shadow Bone",,,"104;105","105"
"105","Marowak (Alolan) (Shadow)","Cubone","TRUE",,"91",,,,"0/14/14",,,,"33.5",,,,"1496",,,,"Fire Spin, Shadow Bone, Bone Club",,,"104;105","105"
"106","Hitmonlee","Hitmonlee","FALSE",,"637",,,,"2/15/15",,,,"21.5",,,,"1500",,,,"Double Kick, Close Combat, Blaze Kick",,,"106;236","106;236"
"106","Hitmonlee (Shadow)","Hitmonlee","TRUE",,"652",,,,"2/15/15",,,,"21.5",,,,"1500",,,,"Double Kick, Close Combat, Blaze Kick",,,"106;236","106;236"
"107","Hitmonchan","Hitmonchan","FALSE",,"606",,,,"0/11/15",,,,"24.5",,,,"1497",,,,"Counter, Ice Punch, Thunder Punch",,,"107;236","107;236"
"107","Hitmonchan (Shadow)","Hitmonchan","TRUE",,"550",,,,"0/11/15",,,,"24.5",,,,"1497",,,,"Counter, Ice Punch, Thunder Punch",,,"107;236","107;236"
"108","Lickitung","Lickitung","FALSE",,"39",,,,"8/14/15",,,,"50",,,,"1491",,,,"Lick, Body Slam, Power Whip",,,"108;463","108;463"
"110","Weezing","Koffing","FALSE",,"620",,,,"0/14/14",,,,"25",,,,"1500",,,,"Rollout, Sludge Bomb, Shadow Ball",,,"109;110","110"
"110","Weezing (Galarian)","Koffing","FALSE",,"63",,,,"0/14/14",,,,"25",,,,"1499",,,,"Fairy Wind, Sludge, Brutal Swing",,,"109;110","110"
"110","Weezing (Galarian) (Shadow)","Koffing","TRUE",,"54",,,,"0/14/14",,,,"25",,,,"1499",,,,"Fairy Wind, Sludge, Brutal Swing",,,"109;110","110"
"110","Weezing (Shadow)","Koffing","TRUE",,"660",,,,"0/14/14",,,,"25",,,,"1499",,,,"Rollout, Sludge Bomb, Shadow Ball",,,"109;110","110"
"111","Rhyhorn","Rhyhorn","FALSE",,"503",,,,"0/13/15",,,,"41",,,,"1497",,,,"Mud Slap, Bulldoze, Stomp",,,"111;112;464","111;112;464"
"111","Rhyhorn (Shadow)","Rhyhorn","TRUE",,"416",,,,"0/13/15",,,,"41",,,,"1497",,,,"Mud Slap, Bulldoze, Stomp",,,"111;112;464","111;112;464"
"112","Rhydon","Rhyhorn","FALSE",,"563",,,,"2/15/14",,,,"17.5",,,,"1499",,,,"Mud Slap, Stone Edge, Surf",,,"111;112;464","112;464"
"112","Rhydon (Shadow)","Rhyhorn","TRUE",,"479",,,,"2/15/14",,,,"17.5",,,,"1499",,,,"Mud Slap, Stone Edge, Surf",,,"111;112;464","112;464"
"113","Chansey","Chansey","FALSE",,"601",,,,"15/15/15",,,,"50",,,,"1418",,,,"Zen Headbutt, Dazzling Gleam, Psychic",,,"113;242;440","113;242;440"
"115","Kangaskhan","Kangaskhan","FALSE",,"304",,,,"0/14/15",,,,"22",,,,"1495",,,,"Mud Slap, Stomp, Crunch",,,"115","115"
"119","Seaking","Goldeen","FALSE",,"121",,,,"0/14/14",,,,"26.5",,,,"1500",,,,"Peck, Drill Run, Icy Wind",,,"118;119","119"
"121","Starmie","Staryu","FALSE",,"552",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Surf, Power Gem",,,"120;121","121"
"121","Starmie (Shadow)","Staryu","TRUE",,"530",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Surf, Power Gem",,,"120;121","121"
"123","Scyther","Scyther","FALSE",,"235",,,,"0/14/11",,,,"21",,,,"1500",,,,"Fury Cutter, Night Slash, X-Scissor",,,"123;212","123;212"
"123","Scyther (Shadow)","Scyther","TRUE",,"197",,,,"0/14/11",,,,"21",,,,"1500",,,,"Fury Cutter, Night Slash, X-Scissor",,,"123;212","123;212"
"125","Electabuzz","Electabuzz","FALSE",,"609",,,,"0/14/11",,,,"24.5",,,,"1498",,,,"Thunder Shock, Thunder Punch, Return",,,"125;239;466","125;239;466"
"125","Electabuzz (Shadow)","Electabuzz","TRUE",,"483",,,,"0/14/11",,,,"24.5",,,,"1500",,,,"Thunder Shock, Thunder Punch, Thunderbolt",,,"125;239;466","125;239;466"
"126","Magmar","Magmar","FALSE",,"241",,,,"0/15/15",,,,"23.5",,,,"1497",,,,"Karate Chop, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"126","Magmar (Shadow)","Magmar","TRUE",,"219",,,,"0/15/15",,,,"23.5",,,,"1497",,,,"Ember, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"127","Pinsir","Pinsir","FALSE",,"389",,,,"0/13/14",,,,"19",,,,"1498",,,,"Fury Cutter, Close Combat, X-Scissor",,,"127","127"
"127","Pinsir (Shadow)","Pinsir","TRUE",,"392",,,,"0/13/14",,,,"19",,,,"1498",,,,"Fury Cutter, Close Combat, X-Scissor",,,"127","127"
"128","Tauros","Tauros","FALSE",,"651",,,,"0/15/15",,,,"21.5",,,,"1499",,,,"Tackle, Trailblaze, Horn Attack",,,"128","128"
"128","Tauros (Aqua)","Tauros","FALSE",,"379",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Aqua Jet, Trailblaze",,,"128","128"
"128","Tauros (Blaze)","Tauros","FALSE",,"582",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Flame Charge, Trailblaze",,,"128","128"
"128","Tauros (Combat)","Tauros","FALSE",,"628",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Close Combat, Trailblaze",,,"128","128"
"130","Gyarados","Magikarp","FALSE",,"64",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail, Crunch",,,"129;130","130"
"130","Gyarados (Shadow)","Magikarp","TRUE",,"20",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail, Crunch",,,"129;130","130"
"131","Lapras","Lapras","FALSE",,"27",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Ice Beam",,,"131","131"
