"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"106","Hitmonlee (Shadow)","Hitmonlee","TRUE",,"72",,,,"2/15/15",,,,"21.5",,,,"1500",,,,"Low Kick, Blaze Kick, Brick Break*",,,"106;236","106;236"
"107","Hitmonchan","Hitmonchan","FALSE",,"162",,,,"0/11/15",,,,"24.5",,,,"1497",,,,"Counter, Ice Punch, Thunder Punch",,,"107;236","107;236"
"107","Hitmonchan (Shadow)","Hitmonchan","TRUE",,"149",,,,"0/11/15",,,,"24.5",,,,"1497",,,,"Counter, Ice Punch, Thunder Punch",,,"107;236","107;236"
"121","Starmie","Staryu","FALSE",,"186",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Aqua Jet, Power Gem",,,"120;121","121"
"121","Starmie (Shadow)","Staryu","TRUE",,"170",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Aqua Jet, Power Gem",,,"120;121","121"
"122","Mr. Mime","Mr-mime","FALSE",,"224",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Psywave, Shadow Ball, Psychic",,,"122;439;866","122;439;866"
"122","Mr. Mime (Galarian)","Mr-mime","FALSE",,"252",,,,"1/15/13",,,,"27.5",,,,"1500",,,,"Confusion, Ice Punch, Triple Axel",,,"122;439;866","122;439;866"
"124","Jynx","Jynx","FALSE",,"261",,,,"0/14/15",,,,"22",,,,"1499",,,,"Confusion, Avalanche, Psyshock",,,"124;238","124;238"
"128","Tauros (Aqua)","Tauros","FALSE",,"130",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Aqua Jet, Trailblaze",,,"128","128"
"128","Tauros (Blaze)","Tauros","FALSE",,"155",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Flame Charge, Trailblaze",,,"128","128"
"128","Tauros (Combat)","Tauros","FALSE",,"131",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Close Combat, Trailblaze",,,"128","128"
"144","Articuno (Galarian)","Articuno","FALSE",,"184",,,,"0/15/14",,,,"15.5",,,,"1495",,,,"Psycho Cut, Fly, Brave Bird",,,"144","144"
"145","Zapdos (Galarian)","Zapdos","FALSE",,"86",,,,"3/15/14",,,,"15.5",,,,"1498",,,,"Low Kick, Fly, Close Combat",,,"145","145"
"146","Moltres (Galarian)","Moltres","FALSE",,"22",,,,"0/13/12",,,,"18",,,,"1488",,,,"Sucker Punch, Fly, Brave Bird",,,"146","146"
"150","Mewtwo (Shadow)","Mewtwo","TRUE",,"237",,,,"4/15/15",,,,"13",,,,"1480",,,,"Psycho Cut, Psystrike*, Thunderbolt",,,"150","150"
"151","Mew","Mew","FALSE",,"174",,,,"10/15/13",,,,"16.5",,,,"1498",,,,"Shadow Claw, Wild Charge, Psyshock",,,"151","151"
"178","Xatu","Natu","FALSE",,"178",,,,"0/13/15",,,,"26",,,,"1500",,,,"Peck, Psyshock, Aerial Ace",,,"177;178","178"
"178","Xatu (Shadow)","Natu","TRUE",,"165",,,,"0/13/15",,,,"26",,,,"1500",,,,"Peck, Psyshock, Aerial Ace",,,"177;178","178"
"196","Espeon","Eevee","FALSE",,"255",,,,"0/15/15",,,,"17.5",,,,"1500",,,,"Confusion, Psychic Fangs, Shadow Ball*",,,"133;196","196"
"197","Umbreon","Eevee","FALSE",,"21",,,,"0/15/14",,,,"27.5",,,,"1500",,,,"Snarl, Dark Pulse, Last Resort*",,,"133;197","197"
"198","Murkrow","Murkrow","FALSE",,"17",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Peck, Drill Peck, Foul Play",,,"198;430","198;430"
"198","Murkrow (Shadow)","Murkrow","TRUE",,"4",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Peck, Drill Peck, Foul Play",,,"198;430","198;430"
"199","Slowking","Slowpoke","FALSE",,"228",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"199","Slowking (Galarian)","Slowpoke","FALSE",,"160",,,,"0/14/13",,,,"21",,,,"1499",,,,"Acid, Psyshock, Shadow Ball",,,"79;199","199"
"199","Slowking (Shadow)","Slowpoke","TRUE",,"246",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"201","Unown","Unown","FALSE",,"281",,,,"15/15/15",,,,"50",,,,"1339",,,,"Hidden Power (Psychic), Struggle, NA",,,"201","201"
"202","Wobbuffet","Wobbuffet","FALSE",,"154",,,,"15/15/15",,,,"50",,,,"1160",,,,"Counter, Mirror Coat, Return<sup>†</sup>",,,"202;360","202;360"
"202","Wobbuffet (Shadow)","Wobbuffet","TRUE",,"201",,,,"15/15/15",,,,"50",,,,"1160",,,,"Counter, Mirror Coat, Frustration<sup>†</sup>",,,"202;360","202;360"
"203","Girafarig","Girafarig","FALSE",,"238",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"203","Girafarig (Shadow)","Girafarig","TRUE",,"236",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"211","Qwilfish (Hisuian)","Qwilfish","FALSE",,"36",,,,"0/15/15",,,,"26.5",,,,"1494",,,,"Poison Sting, Aqua Tail, Dark Pulse",,,"211;904","211;904"
"214","Heracross","Heracross","FALSE",,"40",,,,"0/15/15",,,,"18",,,,"1500",,,,"Fury Cutter, Upper Hand, Rock Tomb",,,"214","214"
"215","Sneasel","Sneasel","FALSE",,"181",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Ice Shard, Avalanche, Foul Play",,,"215;461","215;461"
"215","Sneasel (Hisuian)","Sneasel","FALSE",,"123",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Poison Jab, Close Combat, X-Scissor",,,"215;461","215;461"
"215","Sneasel (Hisuian) (Shadow)","Sneasel","TRUE",,"144",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Poison Jab, Close Combat, X-Scissor",,,"215;461","215;461"
"215","Sneasel (Shadow)","Sneasel","TRUE",,"176",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Ice Shard, Avalanche, Foul Play",,,"215;461","215;461"
"228","Houndour","Houndour","FALSE",,"189",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Dark Pulse, Flamethrower",,,"228;229","228;229"
"228","Houndour (Shadow)","Houndour","TRUE",,"177",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Dark Pulse, Flamethrower",,,"228;229","228;229"
"229","Houndoom","Houndour","FALSE",,"83",,,,"0/13/13",,,,"21.5",,,,"1500",,,,"Incinerate, Foul Play, Trailblaze",,,"228;229","229"
"229","Houndoom (Shadow)","Houndour","TRUE",,"70",,,,"0/13/13",,,,"21.5",,,,"1500",,,,"Incinerate, Foul Play, Trailblaze",,,"228;229","229"
"237","Hitmontop","Hitmonlee","FALSE",,"101",,,,"0/14/15",,,,"26.5",,,,"1500",,,,"Counter, Close Combat, Triple Axel",,,"106;236","237"
"237","Hitmontop (Shadow)","Hitmonlee","TRUE",,"121",,,,"0/14/15",,,,"26.5",,,,"1500",,,,"Counter, Close Combat, Triple Axel",,,"106;236","237"
"238","Smoochum","Jynx","FALSE",,"152",,,,"15/15/15",,,,"50",,,,"1460",,,,"Powder Snow, Psyshock, Ice Punch",,,"124;238","238"
"248","Tyranitar","Larvitar","FALSE",,"80",,,,"0/15/15",,,,"14.5",,,,"1500",,,,"Dragon Breath, Brutal Swing, Stone Edge",,,"246;247;248","248"
"248","Tyranitar (Shadow)","Larvitar","TRUE",,"106",,,,"0/15/15",,,,"14.5",,,,"1500",,,,"Dragon Breath, Brutal Swing, Stone Edge",,,"246;247;248","248"
"249","Lugia","Lugia","FALSE",,"156",,,,"4/14/15",,,,"15",,,,"1497",,,,"Dragon Tail, Earth Power, Aeroblast*",,,"249","249"
"249","Lugia (Shadow)","Lugia","TRUE",,"126",,,,"0/11/11",,,,"15.5",,,,"1492",,,,"Dragon Tail, Fly, Earth Power",,,"249","249"
"251","Celebi","Celebi","FALSE",,"212",,,,"10/15/13",,,,"16.5",,,,"1498",,,,"Confusion, Aura Sphere, Leaf Storm",,,"251","251"
"256","Combusken","Torchic","FALSE",,"145",,,,"0/15/14",,,,"39.5",,,,"1499",,,,"Ember, Rock Slide, Flame Charge",,,"255;256;257","256;257"
"256","Combusken (Shadow)","Torchic","TRUE",,"143",,,,"0/15/14",,,,"39.5",,,,"1499",,,,"Ember, Rock Slide, Flame Charge",,,"255;256;257","256;257"
"257","Blaziken","Torchic","FALSE",,"35",,,,"1/15/14",,,,"19.5",,,,"1497",,,,"Ember, Aura Sphere, Blast Burn*",,,"255;256;257","257"
"257","Blaziken (Shadow)","Torchic","TRUE",,"51",,,,"1/15/14",,,,"19.5",,,,"1497",,,,"Ember, Aura Sphere, Blaze Kick",,,"255;256;257","257"
"262","Mightyena","Poochyena","FALSE",,"122",,,,"0/12/14",,,,"30",,,,"1497",,,,"Sucker Punch, Crunch, Poison Fang",,,"261;262","262"
"262","Mightyena (Shadow)","Poochyena","TRUE",,"133",,,,"0/12/14",,,,"30",,,,"1497",,,,"Sucker Punch, Crunch, Poison Fang",,,"261;262","262"
"264","Linoone (Galarian)","Zigzagoon","FALSE",,"191",,,,"0/15/14",,,,"40",,,,"1497",,,,"Snarl, Body Slam, Dig",,,"263;264;862","264;862"
"264","Linoone (Galarian) (Shadow)","Zigzagoon","TRUE",,"187",,,,"0/15/14",,,,"40",,,,"1497",,,,"Snarl, Body Slam, Dig",,,"263;264;862","264;862"
"274","Nuzleaf","Seedot","FALSE",,"219",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"274","Nuzleaf (Shadow)","Seedot","TRUE",,"225",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"275","Shiftry","Seedot","FALSE",,"182",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Snarl, Leaf Blade, Foul Play",,,"273;274;275","275"
"275","Shiftry (Shadow)","Seedot","TRUE",,"179",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Snarl, Leaf Blade, Foul Play",,,"273;274;275","275"
"286","Breloom","Shroomish","FALSE",,"196",,,,"2/15/15",,,,"21",,,,"1500",,,,"Force Palm, Dynamic Punch, Grass Knot*",,,"285;286","286"
"297","Hariyama","Makuhita","FALSE",,"98",,,,"0/14/13",,,,"20",,,,"1496",,,,"Force Palm, Upper Hand, Heavy Slam",,,"296;297","297"
"297","Hariyama (Shadow)","Makuhita","TRUE",,"84",,,,"0/14/13",,,,"20",,,,"1496",,,,"Force Palm, Upper Hand, Heavy Slam",,,"296;297","297"
"302","Sableye","Sableye","FALSE",,"5",,,,"0/15/15",,,,"49.5",,,,"1496",,,,"Shadow Claw, Foul Play, Dazzling Gleam",,,"302","302"
"302","Sableye (Shadow)","Sableye","TRUE",,"18",,,,"0/15/15",,,,"49.5",,,,"1496",,,,"Shadow Claw, Foul Play, Drain Punch",,,"302","302"
"308","Medicham","Meditite","FALSE",,"56",,,,"5/15/14",,,,"50",,,,"1500",,,,"Psycho Cut, Ice Punch, Dynamic Punch",,,"307;308","308"
"319","Sharpedo","Carvanha","FALSE",,"208",,,,"0/15/15",,,,"25.5",,,,"1498",,,,"Bite, Crunch, Poison Fang",,,"318;319","319"
"319","Sharpedo (Shadow)","Carvanha","TRUE",,"194",,,,"0/15/15",,,,"25.5",,,,"1498",,,,"Bite, Crunch, Poison Fang",,,"318;319","319"
"325","Spoink","Spoink","FALSE",,"280",,,,"15/15/15",,,,"49.5",,,,"1499",,,,"Zen Headbutt, Shadow Ball, Mirror Coat",,,"325;326","325;326"
"325","Spoink (Shadow)","Spoink","TRUE",,"279",,,,"15/15/15",,,,"49.5",,,,"1499",,,,"Zen Headbutt, Shadow Ball, Mirror Coat",,,"325;326","325;326"
"326","Grumpig","Spoink","FALSE",,"117",,,,"1/14/15",,,,"24",,,,"1497",,,,"Psywave, Dynamic Punch, Shadow Ball",,,"325;326","326"
"326","Grumpig (Shadow)","Spoink","TRUE",,"146",,,,"1/14/15",,,,"24",,,,"1497",,,,"Psywave, Dynamic Punch, Shadow Ball",,,"325;326","326"
"332","Cacturne","Cacnea","FALSE",,"188",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dark Pulse",,,"331;332","332"
"332","Cacturne (Shadow)","Cacnea","TRUE",,"206",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dark Pulse",,,"331;332","332"
"337","Lunatone","Lunatone","FALSE",,"138",,,,"0/15/14",,,,"24.5",,,,"1496",,,,"Psywave, Weather Ball (Ice), Rock Slide",,,"337","337"
"338","Solrock","Solrock","FALSE",,"141",,,,"0/15/14",,,,"24.5",,,,"1496",,,,"Psywave, Weather Ball (Fire), Rock Slide",,,"338","338"
"342","Crawdaunt","Corphish","FALSE",,"124",,,,"2/15/14",,,,"22.5",,,,"1498",,,,"Waterfall, Night Slash, Scald",,,"341;342","342"
"342","Crawdaunt (Shadow)","Corphish","TRUE",,"102",,,,"2/15/14",,,,"22.5",,,,"1498",,,,"Waterfall, Night Slash, Scald",,,"341;342","342"
"344","Claydol","Baltoy","FALSE",,"15",,,,"0/14/15",,,,"29.5",,,,"1500",,,,"Mud Slap, Rock Tomb, Earth Power",,,"343;344","344"
"344","Claydol (Shadow)","Baltoy","TRUE",,"63",,,,"0/14/15",,,,"29.5",,,,"1500",,,,"Mud Slap, Rock Tomb, Earth Power",,,"343;344","344"
"358","Chimecho","Chimecho","FALSE",,"203",,,,"0/14/12",,,,"25.5",,,,"1500",,,,"Astonish, Psyshock, Energy Ball",,,"358;433","358;433"
"359","Absol","Absol","FALSE",,"185",,,,"0/15/15",,,,"22",,,,"1498",,,,"Psycho Cut, Brutal Swing*, Megahorn",,,"359","359"
"359","Absol (Shadow)","Absol","TRUE",,"172",,,,"0/15/15",,,,"22",,,,"1498",,,,"Psycho Cut, Brutal Swing*, Megahorn",,,"359","359"
"375","Metang","Beldum","FALSE",,"43",,,,"0/13/15",,,,"38",,,,"1498",,,,"Fury Cutter, Psyshock, Gyro Ball",,,"374;375;376","375;376"
"375","Metang (Shadow)","Beldum","TRUE",,"30",,,,"0/13/15",,,,"38",,,,"1498",,,,"Fury Cutter, Psyshock, Gyro Ball",,,"374;375;376","375;376"
"376","Metagross","Beldum","FALSE",,"195",,,,"2/15/15",,,,"14.5",,,,"1498",,,,"Shadow Claw*, Meteor Mash*, Earthquake",,,"374;375;376","376"
"376","Metagross (Shadow)","Beldum","TRUE",,"207",,,,"2/15/15",,,,"14.5",,,,"1498",,,,"Shadow Claw*, Meteor Mash*, Earthquake",,,"374;375;376","376"
"380","Latias","Latias","FALSE",,"125",,,,"1/12/14",,,,"16",,,,"1498",,,,"Dragon Breath, Aura Sphere, Mist Ball*",,,"380","380"
"380","Latias (Shadow)","Latias","TRUE",,"116",,,,"0/14/14",,,,"16",,,,"1500",,,,"Dragon Breath, Aura Sphere, Mist Ball*",,,"380","380"
"381","Latios","Latios","FALSE",,"150",,,,"1/14/15",,,,"14.5",,,,"1497",,,,"Dragon Breath, Aura Sphere, Luster Purge*",,,"381","381"
"381","Latios (Shadow)","Latios","TRUE",,"114",,,,"0/15/15",,,,"14.5",,,,"1488",,,,"Dragon Breath, Aura Sphere, Luster Purge*",,,"381","381"
"385","Jirachi","Jirachi","FALSE",,"171",,,,"10/15/13",,,,"16.5",,,,"1498",,,,"Confusion, Doom Desire, Aura Sphere",,,"385","385"
"386","Deoxys (Defense)","Deoxys","FALSE",,"100",,,,"0/15/15",,,,"25.5",,,,"1491",,,,"Low Kick, Psycho Boost, Thunderbolt",,,"386","386"
"386","Deoxys (Speed)","Deoxys","FALSE",,"264",,,,"0/14/14",,,,"19.5",,,,"1499",,,,"Charge Beam, Psycho Boost, Swift",,,"386","386"
"391","Monferno","Chimchar","FALSE",,"115",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Ember, Flame Wheel, Low Sweep",,,"390;391;392","391;392"
"391","Monferno (Shadow)","Chimchar","TRUE",,"110",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Ember, Flame Wheel, Low Sweep",,,"390;391;392","391;392"
"392","Infernape","Chimchar","FALSE",,"197",,,,"0/13/15",,,,"21",,,,"1495",,,,"Fire Spin, Close Combat, Blast Burn*",,,"390;391;392","392"
"392","Infernape (Shadow)","Chimchar","TRUE",,"205",,,,"0/13/15",,,,"21",,,,"1495",,,,"Fire Spin, Close Combat, Blast Burn*",,,"390;391;392","392"
"430","Honchkrow","Murkrow","FALSE",,"78",,,,"0/15/15",,,,"20.5",,,,"1500",,,,"Peck, Brave Bird, Dark Pulse",,,"198;430","430"
"430","Honchkrow (Shadow)","Murkrow","TRUE",,"93",,,,"0/15/15",,,,"20.5",,,,"1500",,,,"Peck, Brave Bird, Dark Pulse",,,"198;430","430"
"434","Stunky","Stunky","FALSE",,"147",,,,"15/15/15",,,,"50",,,,"1301",,,,"Scratch, Crunch, Trailblaze",,,"434;435","434;435"
"434","Stunky (Shadow)","Stunky","TRUE",,"148",,,,"15/15/15",,,,"50",,,,"1301",,,,"Scratch, Crunch, Trailblaze",,,"434;435","434;435"
"435","Skuntank","Stunky","FALSE",,"46",,,,"0/15/15",,,,"24",,,,"1493",,,,"Poison Jab, Crunch, Trailblaze",,,"434;435","435"
"435","Skuntank (Shadow)","Stunky","TRUE",,"95",,,,"0/15/15",,,,"24",,,,"1493",,,,"Poison Jab, Crunch, Trailblaze",,,"434;435","435"
"437","Bronzong","Bronzor","FALSE",,"65",,,,"1/15/14",,,,"25.5",,,,"1500",,,,"Metal Sound, Weather Ball (Water), Bulldoze",,,"436;437","437"
"442","Spiritomb","Spiritomb","FALSE",,"79",,,,"0/15/15",,,,"27.5",,,,"1498",,,,"Sucker Punch, Rock Tomb, Shadow Ball",,,"442","442"
"448","Lucario","Riolu","FALSE",,"69",,,,"1/15/15",,,,"20.5",,,,"1500",,,,"Force Palm*, Aura Sphere, Shadow Ball",,,"447;448","448"
"452","Drapion","Skorupi","FALSE",,"6",,,,"2/15/14",,,,"23",,,,"1500",,,,"Poison Sting, Crunch, Aqua Tail",,,"451;452","452"
"452","Drapion (Shadow)","Skorupi","TRUE",,"28",,,,"2/15/14",,,,"23",,,,"1500",,,,"Poison Sting, Crunch, Aqua Tail",,,"451;452","452"
"454","Toxicroak","Croagunk","FALSE",,"85",,,,"1/15/15",,,,"22.5",,,,"1499",,,,"Poison Sting, Dynamic Punch, Shadow Ball",,,"453;454","454"
"454","Toxicroak (Shadow)","Croagunk","TRUE",,"105",,,,"1/15/15",,,,"22.5",,,,"1499",,,,"Poison Sting, Dynamic Punch, Shadow Ball",,,"453;454","454"
"461","Weavile","Sneasel","FALSE",,"202",,,,"0/15/15",,,,"18.5",,,,"1500",,,,"Snarl, Avalanche, Foul Play",,,"215;461","461"
"461","Weavile (Shadow)","Sneasel","TRUE",,"210",,,,"0/15/15",,,,"18.5",,,,"1500",,,,"Snarl, Avalanche, Foul Play",,,"215;461","461"
"475","Gallade","Gallade","FALSE",,"91",,,,"0/15/15",,,,"18",,,,"1499",,,,"Low Kick, Leaf Blade, Sacred Sword",,,"280;281;475","475"
"475","Gallade (Shadow)","Gallade","TRUE",,"75",,,,"0/15/15",,,,"18",,,,"1499",,,,"Low Kick, Leaf Blade, Sacred Sword",,,"280;281;475","475"
"480","Uxie","Uxie","FALSE",,"209",,,,"2/15/15",,,,"22.5",,,,"1497",,,,"Confusion, Swift, Thunder",,,"480","480"
