"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"104","Cubone (Shadow)","Cubone","TRUE",,"375",,,,"15/15/15",,,,"50",,,,"1152",,,,"Mud Slap, Bone Club, Dig",,,"104;105","104;105"
"105","Marowak","Cubone","FALSE",,"79",,,,"0/14/14",,,,"33.5",,,,"1496",,,,"Mud Slap, Bone Club, Rock Slide",,,"104;105","105"
"105","Marowak (Alolan)","Cubone","FALSE",,"56",,,,"0/14/14",,,,"33.5",,,,"1496",,,,"Fire Spin, Bone Club, Shadow Bone*",,,"104;105","105"
"105","Marowak (Alolan) (Shadow)","Cubone","TRUE",,"38",,,,"0/14/14",,,,"33.5",,,,"1496",,,,"Fire Spin, Shadow Bone*, Bone Club",,,"104;105","105"
"105","Marowak (Shadow)","Cubone","TRUE",,"83",,,,"0/14/14",,,,"33.5",,,,"1496",,,,"Mud Slap, Bone Club, Rock Slide",,,"104;105","105"
"108","Lickitung","Lickitung","FALSE",,"99",,,,"8/14/15",,,,"50",,,,"1491",,,,"Lick, Body Slam*, Power Whip",,,"108;463","108;463"
"111","Rhyhorn","Rhyhorn","FALSE",,"303",,,,"0/13/15",,,,"41",,,,"1497",,,,"Mud Slap, Bulldoze, Stomp",,,"111;112;464","111;112;464"
"111","Rhyhorn (Shadow)","Rhyhorn","TRUE",,"284",,,,"0/13/15",,,,"41",,,,"1497",,,,"Mud Slap, Bulldoze, Stomp",,,"111;112;464","111;112;464"
"112","Rhydon","Rhyhorn","FALSE",,"394",,,,"2/15/14",,,,"17.5",,,,"1499",,,,"Mud Slap, Stone Edge, Earthquake",,,"111;112;464","112;464"
"112","Rhydon (Shadow)","Rhyhorn","TRUE",,"387",,,,"2/15/14",,,,"17.5",,,,"1499",,,,"Mud Slap, Stone Edge, Earthquake",,,"111;112;464","112;464"
"113","Chansey","Chansey","FALSE",,"143",,,,"15/15/15",,,,"50",,,,"1418",,,,"Zen Headbutt, Dazzling Gleam, Psychic",,,"113;242;440","113;242;440"
"114","Tangela","Tangela","FALSE",,"398",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"114","Tangela (Shadow)","Tangela","TRUE",,"406",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"115","Kangaskhan","Kangaskhan","FALSE",,"121",,,,"0/14/15",,,,"22",,,,"1495",,,,"Low Kick, Brick Break*, Crunch",,,"115","115"
"126","Magmar","Magmar","FALSE",,"104",,,,"0/15/15",,,,"23.5",,,,"1497",,,,"Karate Chop, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"126","Magmar (Shadow)","Magmar","TRUE",,"136",,,,"0/15/15",,,,"23.5",,,,"1497",,,,"Ember, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"128","Tauros","Tauros","FALSE",,"298",,,,"0/15/15",,,,"21.5",,,,"1499",,,,"Tackle, Trailblaze, Horn Attack",,,"128","128"
"128","Tauros (Blaze)","Tauros","FALSE",,"131",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Flame Charge, Trailblaze",,,"128","128"
"133","Eevee","Eevee","FALSE",,"378",,,,"15/15/15",,,,"50",,,,"1210",,,,"Quick Attack, Body Slam*, Dig",,,"133;134;135;136;196;197;470;471;700","133;134;135;136;196;197;470;471;700"
"136","Flareon","Eevee","FALSE",,"252",,,,"0/15/13",,,,"18.5",,,,"1498",,,,"Ember, Superpower*, Heat Wave*",,,"133;136","136"
"137","Porygon","Porygon","FALSE",,"322",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Quick Attack<sup>†</sup>, Discharge*, Hyper Beam",,,"137;233;474","137;233;474"
"137","Porygon (Shadow)","Porygon","TRUE",,"400",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Tackle*, Discharge*, Signal Beam*",,,"137;233;474","137;233;474"
"143","Snorlax","Snorlax","FALSE",,"240",,,,"1/15/14",,,,"17.5",,,,"1500",,,,"Lick, Body Slam, Superpower",,,"143;446","143;446"
"143","Snorlax (Shadow)","Snorlax","TRUE",,"206",,,,"1/15/14",,,,"17.5",,,,"1500",,,,"Lick, Body Slam, Superpower",,,"143;446","143;446"
"146","Moltres","Moltres","FALSE",,"187",,,,"1/15/14",,,,"16",,,,"1499",,,,"Wing Attack, Fly, Heat Wave",,,"146","146"
"146","Moltres (Shadow)","Moltres","TRUE",,"182",,,,"1/15/14",,,,"16",,,,"1499",,,,"Wing Attack, Fly, Heat Wave",,,"146","146"
"153","Bayleef","Chikorita","FALSE",,"323",,,,"3/15/14",,,,"50",,,,"1499",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"153","Bayleef (Shadow)","Chikorita","TRUE",,"341",,,,"3/15/14",,,,"50",,,,"1499",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"154","Meganium","Chikorita","FALSE",,"212",,,,"0/10/15",,,,"24",,,,"1497",,,,"Vine Whip, Frenzy Plant*, Earthquake",,,"152;153;154","154"
"154","Meganium (Shadow)","Chikorita","TRUE",,"271",,,,"0/10/15",,,,"24",,,,"1497",,,,"Vine Whip, Frenzy Plant*, Earthquake",,,"152;153;154","154"
"156","Quilava","Cyndaquil","FALSE",,"247",,,,"0/13/15",,,,"40",,,,"1500",,,,"Ember, Flame Charge, Dig",,,"155;156;157","156;157"
"156","Quilava (Shadow)","Cyndaquil","TRUE",,"253",,,,"0/13/15",,,,"40",,,,"1500",,,,"Ember, Flame Charge, Dig",,,"155;156;157","156;157"
"157","Typhlosion","Cyndaquil","FALSE",,"171",,,,"0/15/13",,,,"19.5",,,,"1498",,,,"Incinerate, Blast Burn*, Thunder Punch",,,"155;156;157","157"
"157","Typhlosion (Hisuian)","Cyndaquil","FALSE",,"221",,,,"0/11/12",,,,"19",,,,"1500",,,,"Ember, Shadow Ball, Wild Charge",,,"155;156;157","157"
"157","Typhlosion (Shadow)","Cyndaquil","TRUE",,"134",,,,"0/15/13",,,,"19.5",,,,"1498",,,,"Incinerate, Blast Burn*, Thunder Punch",,,"155;156;157","157"
"162","Furret","Sentret","FALSE",,"6",,,,"1/15/14",,,,"35.5",,,,"1498",,,,"Sucker Punch, Swift, Trailblaze",,,"161;162","162"
"164","Noctowl","Hoothoot","FALSE",,"51",,,,"1/14/15",,,,"28.5",,,,"1500",,,,"Wing Attack, Sky Attack, Shadow Ball",,,"163;164","164"
"182","Bellossom","Bellossom","FALSE",,"125",,,,"1/14/14",,,,"25",,,,"1498",,,,"Acid, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"182","Bellossom (Shadow)","Bellossom","TRUE",,"112",,,,"1/14/14",,,,"25",,,,"1498",,,,"Acid, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"189","Jumpluff","Hoppip","FALSE",,"115",,,,"0/14/14",,,,"43",,,,"1499",,,,"Fairy Wind, Energy Ball, Acrobatics*",,,"187;188;189","189"
"189","Jumpluff (Shadow)","Hoppip","TRUE",,"110",,,,"0/14/14",,,,"43",,,,"1499",,,,"Fairy Wind, Energy Ball, Acrobatics*",,,"187;188;189","189"
"190","Aipom","Aipom","FALSE",,"290",,,,"14/15/14",,,,"49.5",,,,"1494",,,,"Astonish, Swift, Aerial Ace",,,"190;424","190;424"
"190","Aipom (Shadow)","Aipom","TRUE",,"291",,,,"14/15/14",,,,"49.5",,,,"1494",,,,"Astonish, Swift, Aerial Ace",,,"190;424","190;424"
"192","Sunflora","Sunkern","FALSE",,"428",,,,"0/15/14",,,,"26.5",,,,"1499",,,,"Bullet Seed, Leaf Storm, Sludge Bomb",,,"191;192","192"
"195","Quagsire","Wooper","FALSE",,"24",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Stone Edge",,,"194;195","195"
"195","Quagsire (Shadow)","Wooper","TRUE",,"25",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Stone Edge",,,"194;195","195"
"203","Girafarig","Girafarig","FALSE",,"81",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"203","Girafarig (Shadow)","Girafarig","TRUE",,"60",,,,"0/15/12",,,,"28",,,,"1499",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"206","Dunsparce","Dunsparce","FALSE",,"37",,,,"0/14/12",,,,"40",,,,"1499",,,,"Rollout, Drill Run, Rock Slide",,,"206;982","206;982"
"207","Gligar","Gligar","FALSE",,"12",,,,"0/15/12",,,,"33",,,,"1498",,,,"Wing Attack, Night Slash, Dig",,,"207;472","207;472"
"207","Gligar (Shadow)","Gligar","TRUE",,"10",,,,"0/15/12",,,,"33",,,,"1498",,,,"Wing Attack, Night Slash, Dig",,,"207;472","207;472"
"208","Steelix","Onix","FALSE",,"168",,,,"0/14/15",,,,"24",,,,"1497",,,,"Thunder Fang, Psychic Fangs, Crunch",,,"95;208","208"
"208","Steelix (Shadow)","Onix","TRUE",,"151",,,,"0/14/15",,,,"24",,,,"1497",,,,"Thunder Fang, Psychic Fangs, Crunch",,,"95;208","208"
"216","Teddiursa","Teddiursa","FALSE",,"401",,,,"15/15/14",,,,"50",,,,"1493",,,,"Lick, Swift, Cross Chop",,,"216;217;901","216;217;901"
"216","Teddiursa (Shadow)","Teddiursa","TRUE",,"362",,,,"15/15/14",,,,"50",,,,"1493",,,,"Lick, Swift, Cross Chop",,,"216;217;901","216;217;901"
"217","Ursaring","Teddiursa","FALSE",,"173",,,,"0/14/15",,,,"19",,,,"1500",,,,"Shadow Claw, Close Combat, Swift",,,"216;217;901","217;901"
"217","Ursaring (Shadow)","Teddiursa","TRUE",,"82",,,,"0/14/15",,,,"19",,,,"1500",,,,"Shadow Claw, Close Combat, Swift",,,"216;217;901","217;901"
"219","Magcargo","Slugma","FALSE",,"29",,,,"0/15/14",,,,"38.5",,,,"1500",,,,"Ember, Rock Tomb, Overheat",,,"218;219","219"
"221","Piloswine","Swinub","FALSE",,"27",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Powder Snow, Icicle Spear, High Horsepower",,,"220;221;473","221;473"
"221","Piloswine (Shadow)","Swinub","TRUE",,"30",,,,"0/15/10",,,,"24.5",,,,"1500",,,,"Powder Snow, Icicle Spear, High Horsepower",,,"220;221;473","221;473"
"228","Houndour","Houndour","FALSE",,"324",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Crunch, Flamethrower",,,"228;229","228;229"
"228","Houndour (Shadow)","Houndour","TRUE",,"261",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Crunch, Flamethrower",,,"228;229","228;229"
"229","Houndoom","Houndour","FALSE",,"293",,,,"0/13/13",,,,"21.5",,,,"1500",,,,"Fire Fang, Foul Play, Flamethrower",,,"228;229","229"
"229","Houndoom (Shadow)","Houndour","TRUE",,"347",,,,"0/13/13",,,,"21.5",,,,"1500",,,,"Snarl, Foul Play, Flamethrower",,,"228;229","229"
"231","Phanpy","Phanpy","FALSE",,"383",,,,"15/15/15",,,,"50",,,,"1364",,,,"Tackle, Rock Slide, Trailblaze",,,"231;232","231;232"
"231","Phanpy (Shadow)","Phanpy","TRUE",,"420",,,,"15/15/15",,,,"50",,,,"1364",,,,"Tackle, Rock Slide, Trailblaze",,,"231;232","231;232"
"232","Donphan","Phanpy","FALSE",,"194",,,,"0/14/8",,,,"19",,,,"1498",,,,"Mud Slap, Body Slam, Trailblaze",,,"231;232","232"
"232","Donphan (Shadow)","Phanpy","TRUE",,"178",,,,"0/14/8",,,,"19",,,,"1498",,,,"Mud Slap, Body Slam, Trailblaze",,,"231;232","232"
"233","Porygon2","Porygon","FALSE",,"355",,,,"0/12/15",,,,"21",,,,"1498",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"233","Porygon2 (Shadow)","Porygon","TRUE",,"412",,,,"0/12/15",,,,"21",,,,"1498",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"234","Stantler","Stantler","FALSE",,"418",,,,"0/11/15",,,,"26.5",,,,"1499",,,,"Tackle, Wild Charge, Stomp",,,"234;899","234;899"
"234","Stantler (Shadow)","Stantler","TRUE",,"417",,,,"0/11/15",,,,"26.5",,,,"1500",,,,"Tackle, Wild Charge, Stomp",,,"234;899","234;899"
"240","Magby","Magmar","FALSE",,"126",,,,"15/15/15",,,,"50",,,,"1496",,,,"Karate Chop, Fire Punch, Brick Break",,,"126;240;467","240"
"241","Miltank","Miltank","FALSE",,"7",,,,"0/14/14",,,,"24.5",,,,"1500",,,,"Rollout, Body Slam, Ice Beam",,,"241","241"
"242","Blissey","Chansey","FALSE",,"340",,,,"0/15/3",,,,"21.5",,,,"1500",,,,"Zen Headbutt, Wild Charge*, Dazzling Gleam",,,"113;242;440","242;440"
"244","Entei","Entei","FALSE",,"345",,,,"1/15/15",,,,"16",,,,"1500",,,,"Fire Fang, Flame Charge, Scorching Sands",,,"244","244"
"244","Entei (Shadow)","Entei","TRUE",,"338",,,,"1/15/15",,,,"16",,,,"1484",,,,"Fire Fang, Flame Charge, Scorching Sands",,,"244","244"
"247","Pupitar","Larvitar","FALSE",,"423",,,,"0/14/14",,,,"35.5",,,,"1498",,,,"Bite, Ancient Power, Dig",,,"246;247;248","247;248"
"247","Pupitar (Shadow)","Larvitar","TRUE",,"405",,,,"0/14/14",,,,"35.5",,,,"1498",,,,"Bite, Ancient Power, Dig",,,"246;247;248","247;248"
"250","Ho-Oh","Ho-oh","FALSE",,"227",,,,"1/11/15",,,,"14.5",,,,"1491",,,,"Incinerate, Brave Bird, Sacred Fire*",,,"250","250"
"250","Ho-Oh (Shadow)","Ho-oh","TRUE",,"302",,,,"0/13/15",,,,"14.5",,,,"1482",,,,"Incinerate, Brave Bird, Sacred Fire*",,,"250","250"
"251","Celebi","Celebi","FALSE",,"201",,,,"10/15/13",,,,"16.5",,,,"1498",,,,"Confusion, Aura Sphere, Leaf Storm",,,"251","251"
"253","Grovyle","Treecko","FALSE",,"233",,,,"0/15/14",,,,"38.5",,,,"1498",,,,"Quick Attack, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
