"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Master_Rank","Ultra_Rank","Little_IVs","Great_IVs","Master_IVs","Ultra_IVs","Little_Level","Great_Level","Master_Level","Ultra_Level","Little_CP","Great_CP","Master_CP","Ultra_CP","Little_MoveSet","Great_MoveSet","Master_MoveSet","Ultra_MoveSet","Evo_Fam","Evo_Next"
"88","Grimer (Alolan)","Grimer","FALSE",,"100",,,,"10/15/14",,,,"50",,,,"1497",,,,"Poison Jab, Crunch, Sludge Bomb",,,"88;89","88;89"
"88","Grimer (Alolan) (Shadow)","Grimer","TRUE",,"120",,,,"10/15/14",,,,"50",,,,"1497",,,,"Poison Jab, Crunch, Sludge Bomb",,,"88;89","88;89"
"89","Muk (Alolan)","Grimer","FALSE",,"118",,,,"0/15/14",,,,"20.5",,,,"1491",,,,"Poison Jab, Dark Pulse, Acid Spray",,,"88;89","89"
"89","Muk (Alolan) (Shadow)","Grimer","TRUE",,"108",,,,"0/15/14",,,,"20.5",,,,"1491",,,,"Poison Jab, Dark Pulse, Acid Spray",,,"88;89","89"
"91","Cloyster","Shellder","FALSE",,"250",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"91","Cloyster (Shadow)","Shellder","TRUE",,"270",,,,"0/13/13",,,,"22.5",,,,"1498",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"98","Krabby","Krabby","FALSE",,"305",,,,"0/15/15",,,,"43",,,,"1498",,,,"Bubble, Vise Grip, Razor Shell",,,"98;99","98;99"
"98","Krabby (Shadow)","Krabby","TRUE",,"292",,,,"0/15/15",,,,"43",,,,"1498",,,,"Bubble, Vise Grip, Razor Shell",,,"98;99","98;99"
"99","Kingler","Krabby","FALSE",,"306",,,,"0/9/15",,,,"20",,,,"1500",,,,"Bubble, Crabhammer, X-Scissor",,,"98;99","99"
"99","Kingler (Shadow)","Krabby","TRUE",,"291",,,,"0/9/15",,,,"20",,,,"1500",,,,"Bubble, Crabhammer, X-Scissor",,,"98;99","99"
"106","Hitmonlee","Hitmonlee","FALSE",,"217",,,,"2/15/15",,,,"21.5",,,,"1500",,,,"Low Kick, Blaze Kick, Brick Break*",,,"106;236","106;236"
"106","Hitmonlee (Shadow)","Hitmonlee","TRUE",,"180",,,,"2/15/15",,,,"21.5",,,,"1500",,,,"Low Kick, Blaze Kick, Brick Break*",,,"106;236","106;236"
"107","Hitmonchan","Hitmonchan","FALSE",,"205",,,,"0/11/15",,,,"24.5",,,,"1497",,,,"Counter, Ice Punch, Thunder Punch",,,"107;236","107;236"
"107","Hitmonchan (Shadow)","Hitmonchan","TRUE",,"222",,,,"0/11/15",,,,"24.5",,,,"1497",,,,"Counter, Ice Punch, Thunder Punch",,,"107;236","107;236"
"117","Seadra","Horsea","FALSE",,"279",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Hydro Pump, Dragon Pulse",,,"116;117;230","117;230"
"117","Seadra (Shadow)","Horsea","TRUE",,"282",,,,"1/15/14",,,,"27",,,,"1494",,,,"Dragon Breath, Dragon Pulse, Hydro Pump",,,"116;117;230","117;230"
"118","Goldeen","Goldeen","FALSE",,"251",,,,"15/15/15",,,,"50",,,,"1302",,,,"Peck, Aqua Tail, Horn Attack",,,"118;119","118;119"
"119","Seaking","Goldeen","FALSE",,"43",,,,"0/14/14",,,,"26.5",,,,"1500",,,,"Peck, Drill Run*, Megahorn",,,"118;119","119"
"121","Starmie","Staryu","FALSE",,"124",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Aqua Jet, Power Gem",,,"120;121","121"
"121","Starmie (Shadow)","Staryu","TRUE",,"110",,,,"0/15/11",,,,"22",,,,"1500",,,,"Psywave, Aqua Jet, Power Gem",,,"120;121","121"
"128","Tauros (Aqua)","Tauros","FALSE",,"151",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Aqua Jet, Trailblaze",,,"128","128"
"128","Tauros (Blaze)","Tauros","FALSE",,"207",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Flame Charge, Trailblaze",,,"128","128"
"128","Tauros (Combat)","Tauros","FALSE",,"150",,,,"0/11/15",,,,"20",,,,"1500",,,,"Double Kick, Close Combat, Trailblaze",,,"128","128"
"130","Gyarados","Magikarp","FALSE",,"20",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail*, Twister",,,"129;130","130"
"130","Gyarados (Shadow)","Magikarp","TRUE",,"22",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Dragon Breath, Aqua Tail*, Twister",,,"129;130","130"
"131","Lapras","Lapras","FALSE",,"54",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Skull Bash",,,"131","131"
"131","Lapras (Shadow)","Lapras","TRUE",,"101",,,,"0/10/14",,,,"22",,,,"1499",,,,"Psywave, Sparkling Aria, Skull Bash",,,"131","131"
"134","Vaporeon","Eevee","FALSE",,"236",,,,"1/15/15",,,,"18",,,,"1500",,,,"Water Gun, Aqua Tail, Last Resort*",,,"133;134","134"
"138","Omanyte","Omanyte","FALSE",,"216",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb*, Rock Blast",,,"138;139","138;139"
"138","Omanyte (Shadow)","Omanyte","TRUE",,"219",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb*, Rock Blast",,,"138;139","138;139"
"139","Omastar","Omanyte","FALSE",,"247",,,,"0/9/15",,,,"20.5",,,,"1500",,,,"Mud Shot, Rock Slide*, Hydro Pump",,,"138;139","139"
"139","Omastar (Shadow)","Omanyte","TRUE",,"245",,,,"0/9/15",,,,"20.5",,,,"1500",,,,"Mud Shot, Rock Slide*, Hydro Pump",,,"138;139","139"
"140","Kabuto","Kabuto","FALSE",,"187",,,,"10/15/15",,,,"49.5",,,,"1499",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"140","Kabuto (Shadow)","Kabuto","TRUE",,"190",,,,"10/15/15",,,,"49.5",,,,"1499",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"141","Kabutops","Kabuto","FALSE",,"127",,,,"0/14/10",,,,"21",,,,"1498",,,,"Fury Cutter*, Aqua Jet, Stone Edge",,,"140;141","141"
"141","Kabutops (Shadow)","Kabuto","TRUE",,"126",,,,"0/14/10",,,,"21",,,,"1498",,,,"Fury Cutter*, Aqua Jet, Stone Edge",,,"140;141","141"
"145","Zapdos (Galarian)","Zapdos","FALSE",,"146",,,,"3/15/14",,,,"15.5",,,,"1498",,,,"Low Kick, Fly, Brave Bird",,,"145","145"
"146","Moltres (Galarian)","Moltres","FALSE",,"21",,,,"0/13/12",,,,"18",,,,"1488",,,,"Sucker Punch, Fly, Brave Bird",,,"146","146"
"158","Totodile","Totodile","FALSE",,"313",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"158","Totodile (Shadow)","Totodile","TRUE",,"318",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"159","Croconaw","Totodile","FALSE",,"262",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"159","Croconaw (Shadow)","Totodile","TRUE",,"257",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Water Gun, Ice Punch, Water Pulse",,,"158;159;160","159;160"
"160","Feraligatr","Totodile","FALSE",,"123",,,,"0/11/13",,,,"20",,,,"1500",,,,"Shadow Claw, Hydro Cannon*, Ice Beam",,,"158;159;160","160"
"160","Feraligatr (Shadow)","Totodile","TRUE",,"102",,,,"0/11/13",,,,"20",,,,"1500",,,,"Shadow Claw, Hydro Cannon*, Ice Beam",,,"158;159;160","160"
"170","Chinchou","Chinchou","FALSE",,"258",,,,"15/15/15",,,,"50",,,,"1265",,,,"Bubble, Water Pulse, Thunderbolt",,,"170;171","170;171"
"171","Lanturn","Chinchou","FALSE",,"10",,,,"0/13/14",,,,"28",,,,"1500",,,,"Spark, Surf, Thunderbolt",,,"170;171","171"
"184","Azumarill","Marill","FALSE",,"16",,,,"0/15/15",,,,"45.5",,,,"1499",,,,"Bubble, Ice Beam, Play Rough",,,"183;184;298","184;298"
"186","Politoed","Politoed","FALSE",,"174",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Ice Beam*",,,"60;61;186","186"
"186","Politoed (Shadow)","Politoed","TRUE",,"148",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Ice Beam*",,,"60;61;186","186"
"195","Quagsire","Wooper","FALSE",,"65",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Mud Bomb",,,"194;195","195"
"195","Quagsire (Shadow)","Wooper","TRUE",,"75",,,,"0/15/14",,,,"29",,,,"1499",,,,"Mud Shot, Aqua Tail*, Mud Bomb",,,"194;195","195"
"197","Umbreon","Eevee","FALSE",,"62",,,,"0/15/14",,,,"27.5",,,,"1500",,,,"Snarl, Foul Play, Last Resort*",,,"133;197","197"
"198","Murkrow","Murkrow","FALSE",,"25",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Peck, Drill Peck, Foul Play",,,"198;430","198;430"
"198","Murkrow (Shadow)","Murkrow","TRUE",,"8",,,,"0/15/14",,,,"43.5",,,,"1499",,,,"Peck, Drill Peck, Foul Play",,,"198;430","198;430"
"199","Slowking","Slowpoke","FALSE",,"233",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"199","Slowking (Shadow)","Slowpoke","TRUE",,"230",,,,"0/13/15",,,,"22.5",,,,"1500",,,,"Confusion, Surf*, Blizzard",,,"79;199","199"
"211","Qwilfish","Qwilfish","FALSE",,"59",,,,"0/12/14",,,,"28",,,,"1497",,,,"Poison Sting, Aqua Tail, Shadow Ball",,,"211;904","211;904"
"211","Qwilfish (Hisuian)","Qwilfish","FALSE",,"77",,,,"0/15/15",,,,"26.5",,,,"1494",,,,"Poison Sting, Aqua Tail, Shadow Ball",,,"211;904","211;904"
"211","Qwilfish (Shadow)","Qwilfish","TRUE",,"38",,,,"0/12/14",,,,"28",,,,"1497",,,,"Poison Sting, Aqua Tail, Shadow Ball",,,"211;904","211;904"
"214","Heracross","Heracross","FALSE",,"68",,,,"0/15/15",,,,"18",,,,"1500",,,,"Fury Cutter, Upper Hand, Rock Tomb",,,"214","214"
"215","Sneasel","Sneasel","FALSE",,"260",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Ice Shard, Avalanche, Foul Play",,,"215;461","215;461"
"215","Sneasel (Hisuian)","Sneasel","FALSE",,"184",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Poison Jab, Close Combat, X-Scissor",,,"215;461","215;461"
"215","Sneasel (Hisuian) (Shadow)","Sneasel","TRUE",,"176",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Poison Jab, Close Combat, X-Scissor",,,"215;461","215;461"
"215","Sneasel (Shadow)","Sneasel","TRUE",,"238",,,,"1/15/14",,,,"27.5",,,,"1497",,,,"Ice Shard, Avalanche, Foul Play",,,"215;461","215;461"
"222","Corsola","Corsola","FALSE",,"229",,,,"10/15/15",,,,"50",,,,"1500",,,,"Bubble, Power Gem, Rock Blast",,,"222","222"
"224","Octillery","Remoraid","FALSE",,"309",,,,"0/15/13",,,,"24.5",,,,"1495",,,,"Lock On, Octazooka, Gunk Shot",,,"223;224","224"
"226","Mantine","Mantine","FALSE",,"3",,,,"0/15/13",,,,"27.5",,,,"1500",,,,"Wing Attack, Twister, Aerial Ace",,,"226;458","226;458"
"228","Houndour","Houndour","FALSE",,"297",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Crunch, Flamethrower",,,"228;229","228;229"
"228","Houndour (Shadow)","Houndour","TRUE",,"281",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Crunch, Flamethrower",,,"228;229","228;229"
"229","Houndoom","Houndour","FALSE",,"315",,,,"0/13/13",,,,"21.5",,,,"1500",,,,"Snarl, Foul Play, Flamethrower",,,"228;229","229"
"229","Houndoom (Shadow)","Houndour","TRUE",,"295",,,,"0/13/13",,,,"21.5",,,,"1500",,,,"Snarl, Foul Play, Flamethrower",,,"228;229","229"
"230","Kingdra","Horsea","FALSE",,"6",,,,"0/15/13",,,,"21.5",,,,"1497",,,,"Dragon Breath, Outrage, Swift",,,"116;117;230","230"
"230","Kingdra (Shadow)","Horsea","TRUE",,"15",,,,"0/15/13",,,,"21.5",,,,"1497",,,,"Dragon Breath, Outrage, Swift",,,"116;117;230","230"
"237","Hitmontop","Hitmonlee","FALSE",,"173",,,,"0/14/15",,,,"26.5",,,,"1500",,,,"Counter, Close Combat, Triple Axel",,,"106;236","237"
"237","Hitmontop (Shadow)","Hitmonlee","TRUE",,"208",,,,"0/14/15",,,,"26.5",,,,"1500",,,,"Counter, Close Combat, Triple Axel",,,"106;236","237"
"245","Suicune","Suicune","FALSE",,"211",,,,"1/15/14",,,,"19",,,,"1489",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"245","Suicune (Shadow)","Suicune","TRUE",,"220",,,,"1/15/14",,,,"19",,,,"1478",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"248","Tyranitar","Larvitar","FALSE",,"128",,,,"0/15/15",,,,"14.5",,,,"1500",,,,"Dragon Breath, Brutal Swing, Stone Edge",,,"246;247;248","248"
"248","Tyranitar (Shadow)","Larvitar","TRUE",,"144",,,,"0/15/15",,,,"14.5",,,,"1500",,,,"Dragon Breath, Brutal Swing, Stone Edge",,,"246;247;248","248"
"256","Combusken","Torchic","FALSE",,"254",,,,"0/15/14",,,,"39.5",,,,"1499",,,,"Ember, Rock Slide, Flame Charge",,,"255;256;257","256;257"
"256","Combusken (Shadow)","Torchic","TRUE",,"253",,,,"0/15/14",,,,"39.5",,,,"1499",,,,"Ember, Rock Slide, Flame Charge",,,"255;256;257","256;257"
"257","Blaziken","Torchic","FALSE",,"175",,,,"1/15/14",,,,"19.5",,,,"1497",,,,"Ember, Aura Sphere, Blast Burn*",,,"255;256;257","257"
"257","Blaziken (Shadow)","Torchic","TRUE",,"156",,,,"1/15/14",,,,"19.5",,,,"1497",,,,"Ember, Aura Sphere, Blast Burn*",,,"255;256;257","257"
"259","Marshtomp","Mudkip","FALSE",,"131",,,,"0/14/15",,,,"35",,,,"1499",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"259","Marshtomp (Shadow)","Mudkip","TRUE",,"165",,,,"0/14/15",,,,"35",,,,"1500",,,,"Mud Shot, Surf, Sludge",,,"258;259;260","259;260"
"260","Swampert","Mudkip","FALSE",,"70",,,,"0/14/14",,,,"19",,,,"1499",,,,"Mud Shot, Hydro Cannon*, Earthquake",,,"258;259;260","260"
"260","Swampert (Shadow)","Mudkip","TRUE",,"91",,,,"0/14/14",,,,"19",,,,"1499",,,,"Mud Shot, Hydro Cannon*, Earthquake",,,"258;259;260","260"
"262","Mightyena","Poochyena","FALSE",,"152",,,,"0/12/14",,,,"30",,,,"1497",,,,"Sucker Punch, Crunch, Poison Fang",,,"261;262","262"
"262","Mightyena (Shadow)","Poochyena","TRUE",,"141",,,,"0/12/14",,,,"30",,,,"1497",,,,"Sucker Punch, Crunch, Poison Fang",,,"261;262","262"
"264","Linoone (Galarian)","Zigzagoon","FALSE",,"215",,,,"0/15/14",,,,"40",,,,"1497",,,,"Snarl, Body Slam, Dig",,,"263;264;862","264;862"
"264","Linoone (Galarian) (Shadow)","Zigzagoon","TRUE",,"181",,,,"0/15/14",,,,"40",,,,"1497",,,,"Snarl, Body Slam, Dig",,,"263;264;862","264;862"
"271","Lombre","Lotad","FALSE",,"271",,,,"15/15/14",,,,"50",,,,"1353",,,,"Bubble, Scald, Grass Knot",,,"270;271;272","271;272"
"272","Ludicolo","Lotad","FALSE",,"58",,,,"0/15/15",,,,"24.5",,,,"1500",,,,"Astonish, Weather Ball (Water), Energy Ball",,,"270;271;272","272"
"274","Nuzleaf","Seedot","FALSE",,"235",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"274","Nuzleaf (Shadow)","Seedot","TRUE",,"237",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"275","Shiftry","Seedot","FALSE",,"154",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Razor Leaf, Leaf Blade, Foul Play",,,"273;274;275","275"
"275","Shiftry (Shadow)","Seedot","TRUE",,"109",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Razor Leaf, Leaf Blade, Foul Play",,,"273;274;275","275"
"279","Pelipper","Wingull","FALSE",,"23",,,,"0/12/15",,,,"27",,,,"1500",,,,"Wing Attack, Weather Ball (Water), Hurricane",,,"278;279","279"
"286","Breloom","Shroomish","FALSE",,"210",,,,"2/15/15",,,,"21",,,,"1500",,,,"Force Palm, Dynamic Punch, Grass Knot*",,,"285;286","286"
"297","Hariyama","Makuhita","FALSE",,"119",,,,"0/14/13",,,,"20",,,,"1496",,,,"Force Palm, Upper Hand, Heavy Slam",,,"296;297","297"
"297","Hariyama (Shadow)","Makuhita","TRUE",,"121",,,,"0/14/13",,,,"20",,,,"1496",,,,"Force Palm, Upper Hand, Heavy Slam",,,"296;297","297"
"302","Sableye","Sableye","FALSE",,"14",,,,"0/15/15",,,,"49.5",,,,"1496",,,,"Shadow Claw, Drain Punch, Dazzling Gleam",,,"302","302"
"302","Sableye (Shadow)","Sableye","TRUE",,"18",,,,"0/15/15",,,,"49.5",,,,"1496",,,,"Shadow Claw, Drain Punch, Dazzling Gleam",,,"302","302"
"308","Medicham","Meditite","FALSE",,"48",,,,"5/15/14",,,,"50",,,,"1500",,,,"Psycho Cut, Ice Punch, Dynamic Punch",,,"307;308","308"
"319","Sharpedo","Carvanha","FALSE",,"272",,,,"0/15/15",,,,"25.5",,,,"1498",,,,"Waterfall, Crunch, Poison Fang",,,"318;319","319"
"319","Sharpedo (Shadow)","Carvanha","TRUE",,"276",,,,"0/15/15",,,,"25.5",,,,"1498",,,,"Waterfall, Crunch, Poison Fang",,,"318;319","319"
"320","Wailmer","Wailmer","FALSE",,"166",,,,"0/15/15",,,,"50",,,,"1499",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"320","Wailmer (Shadow)","Wailmer","TRUE",,"132",,,,"0/15/15",,,,"50",,,,"1499",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"321","Wailord","Wailmer","FALSE",,"164",,,,"0/15/14",,,,"25",,,,"1497",,,,"Rollout, Surf, Return<sup>†</sup>",,,"320;321","321"
"321","Wailord (Shadow)","Wailmer","TRUE",,"195",,,,"0/15/14",,,,"25",,,,"1497",,,,"Rollout, Surf, Hyper Beam",,,"320;321","321"
"332","Cacturne","Cacnea","FALSE",,"183",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dynamic Punch",,,"331;332","332"
"332","Cacturne (Shadow)","Cacnea","TRUE",,"193",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dynamic Punch",,,"331;332","332"
"340","Whiscash","Barboach","FALSE",,"106",,,,"0/14/13",,,,"28",,,,"1495",,,,"Mud Shot, Mud Bomb, Scald",,,"339;340","340"
"340","Whiscash (Shadow)","Barboach","TRUE",,"125",,,,"0/14/13",,,,"28",,,,"1495",,,,"Mud Shot, Mud Bomb, Scald",,,"339;340","340"
"341","Corphish","Corphish","FALSE",,"304",,,,"15/15/15",,,,"50",,,,"1391",,,,"Bubble, Aqua Jet, Vise Grip",,,"341;342","341;342"
"341","Corphish (Shadow)","Corphish","TRUE",,"299",,,,"15/15/15",,,,"50",,,,"1391",,,,"Bubble, Aqua Jet, Vise Grip",,,"341;342","341;342"
"342","Crawdaunt","Corphish","FALSE",,"241",,,,"2/15/14",,,,"22.5",,,,"1498",,,,"Waterfall, Night Slash, Scald",,,"341;342","342"
"342","Crawdaunt (Shadow)","Corphish","TRUE",,"218",,,,"2/15/14",,,,"22.5",,,,"1498",,,,"Waterfall, Night Slash, Scald",,,"341;342","342"
"350","Milotic","Feebas","FALSE",,"55",,,,"0/15/11",,,,"19",,,,"1498",,,,"Dragon Tail, Aqua Tail, Wrap",,,"349;350","350"
"350","Milotic (Shadow)","Feebas","TRUE",,"42",,,,"0/15/11",,,,"19",,,,"1498",,,,"Dragon Tail, Aqua Tail, Wrap",,,"349;350","350"
"359","Absol","Absol","FALSE",,"192",,,,"0/15/15",,,,"22",,,,"1498",,,,"Psycho Cut, Brutal Swing*, Megahorn",,,"359","359"
"359","Absol (Shadow)","Absol","TRUE",,"204",,,,"0/15/15",,,,"22",,,,"1498",,,,"Psycho Cut, Brutal Swing*, Megahorn",,,"359","359"
